KO	output
KO	output
K00001	104.35349197
K00003	5194.5026652838
K00004	239.142909982
K00005	247.7161749099
K00008	5260.5012839294
K00009	3069.3721311513
K00010	9531.5898433205
K00012	5510.2424385697
K00013	6778.3020045141
K00014	4635.8162078344
K00015	149.1294305298
K00016	9784.3731461492
K00018	29.0769438354
K00019	3134.3327702299
K00020	1413.2028596493
K00021	143.6816680666
K00023	126.3388650058
K00024	6538.2830549453
K00027	641.8487561546
K00029	229.2377886955
K00030	94.0877348723
K00031	8360.2012321285
K00033	8503.2591470962
K00034	130.2618124807
K00035	68.5338979703
K00036	2374.4753174656
K00038	74.6985793064
K00039	14.6490939917
K00040	129.1024406649
K00041	44.2543697345
K00042	7.7364679458
K00043	29.3662428792
K00045	3408.4475350579
K00046	200.7450322697
K00048	7.1818935508
K00052	9228.68862548539
K00053	10224.0624783946
K00054	1405.0114043918
K00055	69.4682249921
K00057	8981.2540763957
K00058	3171.1113599696
K00059	16739.8999018383
K00060	20.4480543653
K00064	35.1478683873
K00065	51.9550408968
K00066	8.6850880979
K00067	5149.7773851144
K00068	17.1428614732
K00073	18.3834716698
K00074	928.4999331497
K00075	7625.7768919302
K00076	26.2041206253
K00077	6149.953106407
K00087	5.6859527716
K00088	18537.7281026888
K00090	8.4202382685
K00091	39.1550930689
K00097	254.1780768713
K00099	7050.8123164302
K00101	625.9519715854
K00102	50.0440662349
K00104	327.3269099251
K00105	110.2585487666
K00108	8357.2519923562
K00111	4309.9863423869
K00112	105.0148427721
K00113	129.2932935713
K00114	11.9889075816
K00116	11962.104381936
K00117	67.1691445752
K00121	219.6778708531
K00122	37.5280733229
K00123	3605.3750417227
K00124	222.3841985003
K00126	35.1039268514
K00127	95.5794525671
K00128	16502.8838975652
K00130	270.7095657385
K00131	14.9909228305
K00133	8993.7603824427
K00134	19612.8960631332
K00135	11170.2970657262
K00138	4867.3158429341
K00140	4977.9125728665
K00145	7472.5933269485
K00146	69.5034958508
K00147	6835.3989912738
K00148	11.2882117627
K00150	1666.5365934034
K00151	35.3895020682
K00153	4854.2107352712
K00154	55.0639177426
K00156	5937.3299231864
K00158	109.6156221975
K00161	4270.0257996786
K00162	3852.6000466388
K00163	6415.3685572931
K00164	5236.8721710028
K00166	493.8854830801
K00167	458.6931711704
K00169	25.9216562414
K00170	15.0973089545
K00172	12.6972128279
K00174	2453.9856931189
K00175	72.8179479766
K00180	8.3137497782
K00184	79.3098661024
K00185	58.1299011046
K00201	8.3226794681
K00202	6.0218316877
K00208	3989.6788101369
K00209	84.1392353203
K00210	9.8657999863
K00215	9434.25962848771
K00216	162.3637908806
K00217	1114.9693238111
K00219	160.6696388376
K00220	68.6488939613
K00221	22.6212703896
K00226	397.1408591399
K00228	79.4231490829
K00230	56.9345156227
K00231	1313.6275483354
K00232	242.479465894
K00239	6766.8714298092
K00240	6807.3106141042
K00241	5841.076250528
K00242	166.3955130308
K00243	3171.7251833678
K00244	351.2223138433
K00245	68.2589264811
K00246	120.6040349937
K00247	194.4673941296
K00248	8.1150524418
K00249	343.8083155608
K00252	3724.8455828833
K00253	91.949540868
K00254	6601.1333892428
K00259	5109.1462117499
K00260	3301.1705146023
K00261	48.2272814066
K00262	6437.2991232474
K00263	125.7074773245
K00265	4964.9805472786
K00266	4868.2911724159
K00274	31.8915722171
K00275	381.7244096575
K00276	6.4146666654
K00278	136.7646558187
K00281	1401.5777779902
K00282	2674.1575516977
K00283	3744.879729928
K00285	5010.6223212514
K00286	9470.7996112037
K00287	8348.4902499411
K00290	23.920926419
K00294	2462.8517505577
K00297	5440.464712863
K00299	5490.554564223
K00302	34.0328814408
K00303	62.5002013159
K00304	84.6387128417
K00305	47.1260895901
K00311	82.2094707508
K00313	10.1742257383
K00315	7.3167398167
K00318	107.5587355994
K00322	17.8609793393
K00324	399.9921135032
K00325	375.3477029019
K00329	44.4541791333
K00330	198.2312870079
K00331	253.1521586698
K00332	266.8320108217
K00333	176.3990349604
K00334	164.7322216739
K00335	223.1824481034
K00336	116.3640201239
K00337	212.8633191192
K00338	234.1767615482
K00339	140.4266610742
K00340	312.8561787486
K00341	135.1364278324
K00342	189.9801306618
K00343	263.9413223079
K00344	328.1824822105
K00346	182.1648348096
K00347	194.9413178976
K00348	209.4839379415
K00349	204.9897202833
K00350	208.7611816871
K00351	190.538214697
K00355	79.3528448657
K00356	44.4541791333
K00362	128.9645793219
K00363	774.7697378021
K00364	2774.501661762
K00366	6.9588692366
K00368	241.9476497025
K00370	4734.7492940466
K00371	5378.1229688653
K00372	37.6924987863
K00373	7343.1155644891
K00374	1074.4352968068
K00375	3873.4051996432
K00376	38.758312847
K00380	2135.9690665668
K00381	195.7757860533
K00382	14711.5832392349
K00383	330.0422602844
K00384	8993.2347254848
K00389	370.858669789
K00390	5231.3887885429
K00392	4843.9639824454
K00404	72.5617116594
K00405	73.6619453646
K00406	257.8902239552
K00407	234.7462877728
K00411	76.1252012837
K00412	60.3418727759
K00413	119.3103174075
K00425	392.4205202255
K00426	523.6502824637
K00428	380.9175190688
K00432	8494.5369162914
K00433	15.193350201
K00435	3404.2368600196
K00436	18.3104186973
K00446	23.7692973914
K00448	251.5082889965
K00449	4897.058686317
K00450	133.7158777421
K00451	75.6398587416
K00452	34.8656997577
K00453	134.4769474059
K00457	4923.0698342992
K00459	8991.8193248136
K00466	5.8418757997
K00467	129.8158849602
K00469	19.7657232412
K00472	81.5907663044
K00479	89.4446432502
K00480	213.1565847715
K00481	4665.3321099894
K00483	22.2761658665
K00484	41.9525169265
K00486	68.7693079608
K00491	2641.8438624763
K00496	187.7271137885
K00499	11.2056251319
K00500	120.3039651837
K00505	12.8494561932
K00507	47.3612859609
K00508	166.6037691219
K00520	6863.5957865417
K00523	61.7229320819
K00525	10810.1943641497
K00526	9974.6184767888
K00528	9858.9079652381
K00529	4742.0411764141
K00537	7441.1265020375
K00547	138.4319519576
K00548	1606.6840445163
K00549	11998.3573618693
K00554	9141.19935788159
K00556	96.4850345314
K00557	153.4386760259
K00558	641.5539221372
K00560	9801.3062771133
K00561	8338.4575798033
K00563	2275.1900957732
K00564	335.3804489794
K00566	9107.2731276597
K00567	2945.7055195109
K00568	5085.056657378
K00569	14.9414760165
K00570	28.8575144106
K00571	244.8878728172
K00573	381.0225985074
K00574	11322.8799311067
K00575	127.4773055996
K00594	7.7735889364
K00595	1033.2418595465
K00598	33.3075659118
K00600	8730.1842840456
K00602	8402.9024475055
K00603	147.8398095492
K00604	7025.0225231879
K00605	3360.1989480001
K00606	7480.5019279193
K00609	9507.025472408
K00610	51.9201675146
K00611	12002.1016483828
K00612	5.4956388449
K00615	8512.3581305247
K00616	6896.0869614946
K00619	39.1493701811
K00620	8747.0148564959
K00624	29.2920092845
K00625	2638.9247116481
K00626	11683.7151711096
K00627	3940.7616243868
K00631	112.1232476212
K00632	187.8672544555
K00634	9.1702382159
K00635	6.8944420623
K00638	57.4191628366
K00639	2157.1922813939
K00640	15170.5833349538
K00641	6464.9523270277
K00643	42.8756594014
K00645	3033.9726008203
K00647	282.233536193
K00648	3296.0105390722
K00651	402.2524386422
K00652	2971.1145209743
K00655	1436.0207426076
K00656	3374.9859909739
K00657	141.7557422287
K00658	5053.8181984368
K00661	4841.4695194668
K00663	12.9050149334
K00666	5696.500036932
K00673	42.2056260341
K00674	7396.880505814
K00675	122.5015800681
K00677	372.2437789997
K00681	2212.1344577044
K00684	263.125895503
K00687	77.5149476566
K00688	10765.9791725493
K00690	27.9912146485
K00691	58.5144291398
K00692	33.9870498163
K00693	19.1182950443
K00694	4.844599974
K00696	13.5709624783
K00697	4877.8197127326
K00700	6697.4995632168
K00701	21.9802670604
K00703	728.9830909351
K00705	3628.085875975
K00712	6.3846132654
K00721	5357.7870850118
K00728	4859.7803467711
K00748	267.0487709859
K00752	71.4714917392
K00754	68.8773172875
K00756	3341.6042478867
K00757	129.831044772
K00758	255.6606248677
K00759	8801.0048968628
K00760	9763.1987077727
K00761	11010.6107526448
K00762	8411.1108694193
K00763	6059.9154581588
K00764	3282.1606088433
K00765	4536.8463665373
K00766	7630.1758024218
K00767	2000.7315892289
K00768	6328.0927235815
K00769	181.9919445474
K00773	10523.3539330857
K00782	1814.3910151762
K00783	3230.8727822246
K00784	3443.7928540583
K00785	104.6081023354
K00786	29.6019071964
K00788	8714.364203823
K00789	10238.183527138
K00790	12219.4557855437
K00791	9064.7640769605
K00793	2388.9444933363
K00794	10318.6115305515
K00795	145.635539211
K00796	11518.6671967318
K00797	119.9175900273
K00798	5570.0758799558
K00799	781.6071857441
K00800	9428.7875634936
K00803	110.7011282858
K00805	5399.3789565013
K00806	10129.8907188657
K00808	6.8226582455
K00809	117.2890929095
K00812	357.8131144238
K00813	98.0920820586
K00817	16874.2603229663
K00819	3987.1436568926
K00820	8035.1036191579
K00821	6451.1508374574
K00822	56.9243016768
K00823	741.8742584272
K00824	3055.2863015775
K00826	4908.7583691085
K00830	25.6230541999
K00831	6505.5667241598
K00832	41.4197741114
K00833	7619.3155784137
K00835	19.7295415792
K00836	169.7452976701
K00841	1002.8625062319
K00844	5.2634592484
K00845	11015.4795004238
K00847	448.151771354
K00848	12.586664166
K00849	2942.3032456279
K00850	3680.1794996549
K00851	5789.6954771422
K00852	9158.2199113964
K00853	2660.5261352773
K00854	4996.0505725876
K00855	54.2896068305
K00856	22.0638323568
K00857	4812.2637214606
K00858	11667.5588447125
K00859	5577.5748351231
K00860	52.6341320916
K00863	156.5847378274
K00864	7381.8929387445
K00865	2037.8165276599
K00867	6807.8045398624
K00868	14075.0079171596
K00869	3162.808955801
K00872	7798.0122731201
K00873	8861.9836885168
K00874	426.7770617163
K00875	8.0310649581
K00876	3557.8011321881
K00878	7241.169606322
K00879	8.9965296398
K00880	67.1467630028
K00881	10.428742038
K00882	5286.5369624624
K00883	38.7233409916
K00884	50.7019553763
K00885	78.2094041534
K00886	4928.219511954
K00887	21.3994756576
K00891	9852.00811139579
K00897	24.3253299317
K00899	21.0089944672
K00901	301.280575097
K00906	30.4896843205
K00912	344.3658225461
K00917	1902.8569915528
K00919	9842.337965728
K00925	9121.0750839523
K00926	5163.8827588759
K00927	10522.3655063826
K00928	7030.6820485149
K00929	12.8207163307
K00930	11421.5240591077
K00931	6711.3286543444
K00936	23.7394860195
K00937	359.2540596327
K00938	316.3084106441
K00939	8464.8120532112
K00940	10495.512650167
K00941	3326.2007372639
K00942	8063.2609822001
K00943	8729.5314610922
K00945	9530.3171836382
K00946	6266.8872961836
K00948	9413.3483003527
K00949	2922.5449548563
K00950	5329.3954390049
K00951	10196.1241195161
K00954	10206.6844519171
K00955	55.0780876932
K00956	4774.0342544342
K00957	5225.481523701
K00958	25.608697459
K00962	9538.3442284238
K00963	12256.3177996476
K00965	841.0970623758
K00966	305.1380351634
K00968	11.1801586861
K00969	9106.8643445052
K00970	2816.5257911203
K00971	152.4228292755
K00973	6110.1447336892
K00974	2164.0485625735
K00975	6859.4033290289
K00978	12.1381983096
K00979	463.2458222612
K00980	2252.9515033513
K00981	9469.9627033735
K00982	5448.4829989511
K00983	118.1071836642
K00986	8.8653468521
K00989	6709.0867259759
K00990	6165.0289586719
K00991	6351.8936930301
K00992	127.3504858103
K00995	11362.4408703809
K00996	8.5329972888
K00997	9100.0363538241
K00998	26.4902891926
K01000	10013.280866062
K01002	33.3106064217
K01004	25.7137414655
K01006	275.3858353491
K01007	203.5716096102
K01008	294.4259952241
K01011	15845.2755892919
K01012	8960.3572214161
K01023	32.2942311977
K01026	44.310495517
K01028	3298.2932644532
K01029	5231.7891166674
K01031	49.4304861133
K01032	36.4934406508
K01034	49.2871352599
K01035	38.0567116023
K01039	55.16350666
K01040	45.9092627037
K01042	288.5298372081
K01046	13353.6528814833
K01048	90.4798774756
K01051	126.9164367141
K01053	94.3082180885
K01055	5049.5053617782
K01056	15548.0409170195
K01057	6666.6940817571
K01058	46.9642466572
K01060	4.9281714254
K01061	240.9766901738
K01066	727.3975383257
K01067	8.5420665674
K01069	11002.6189618625
K01070	122.7976313552
K01071	214.6641567427
K01075	58.0393325054
K01077	1050.2759305279
K01079	1693.1126301611
K01081	1559.2005214359
K01082	6315.9064929972
K01083	112.6316286201
K01087	5054.5121648424
K01089	158.6018989659
K01091	447.7805477245
K01092	1287.1295443591
K01093	11.28147225
K01095	145.4047465577
K01096	40.9529024091
K01101	223.1293522846
K01104	9380.6430265781
K01113	4567.387656114
K01114	985.357022992
K01118	1355.79362957
K01119	79.5020674792
K01120	20.3081198531
K01126	11424.782380446
K01129	6357.9625868375
K01130	226.2777265519
K01133	17.1656303566
K01139	4724.336025519
K01141	42.6475052675
K01142	5883.952943083
K01144	9.2834312419
K01147	118.5370439791
K01151	3147.1201405478
K01153	2645.3013693909
K01154	747.4148723755
K01155	134.1866667766
K01156	663.9707665767
K01159	5646.9609729439
K01160	13.2355224344
K01161	14.3248127742
K01166	77.8504866481
K01169	8.0011521659
K01173	71.3778179137
K01174	2870.9834336889
K01175	32.5149745562
K01176	296.0127831345
K01178	5.9459622291
K01179	164.582089067
K01181	103.5423195154
K01183	26.3496195535
K01185	234.7115660156
K01186	403.3980898497
K01187	247.6138881131
K01190	175.4073994687
K01191	28.2962706433
K01192	56.3972142824
K01193	5366.7454798757
K01194	57.5945051584
K01195	45.4523250661
K01197	28.3368349041
K01198	134.740336439
K01200	72.2808915806
K01201	47.7121088307
K01205	68.834931217
K01206	138.9220025923
K01207	4294.923010506
K01209	175.8642543856
K01214	329.3074809615
K01215	88.0845983986
K01218	54.6924889436
K01220	1801.5445118377
K01223	1343.9768728899
K01226	172.6173341933
K01227	20.8536771502
K01235	50.4407293524
K01236	4888.6079345535
K01239	4437.539672602
K01241	307.6100560924
K01243	6579.5339127977
K01246	10487.6644536446
K01247	115.6910272366
K01251	6299.1286947691
K01252	11.663431173
K01255	6554.4822585559
K01256	5102.1388383224
K01258	1849.5402584315
K01259	1219.005333259
K01261	2954.5226598748
K01262	577.3649093207
K01265	7711.7285879221
K01266	44.9338145652
K01267	1364.3120398363
K01270	135.2073992992
K01271	3039.8193899878
K01273	130.8658462779
K01277	14.6635350343
K01278	194.0483319196
K01281	118.5128710733
K01283	38.8277089777
K01284	5023.7898434668
K01286	70.8307602097
K01295	178.7217672422
K01297	174.4715276224
K01299	34.178399583
K01304	3090.0388706708
K01305	32.0138239032
K01318	6874.7235982919
K01322	5031.0750327684
K01338	306.9448700354
K01347	17.3325423884
K01354	470.4987809397
K01356	10024.1672167753
K01358	17785.9689938592
K01361	17.8439033584
K01372	442.0796166027
K01390	39.4390177641
K01406	47.2140344779
K01407	61.5068261571
K01409	8886.8849844482
K01414	176.1787697562
