reactions	air_11
K00001	10.4297043010753
K00003	25.0932757296467
K00004	0.723333333333333
K00005	0
K00006	25.0932757296467
K00007	0.1125
K00008	0.1125
K00009	0
K00010	0.4525
K00011	25.0932757296467
K00012	20.7858333333333
K00013	6.33940476190476
K00014	25.0932757296467
K00015	0.495833333333333
K00016	9.94970430107527
K00018	0.495833333333333
K00019	0.585833333333333
K00020	6.33940476190476
K00021	0
K00022	6.33940476190476
K00024	6.24940476190476
K00025	6.24940476190476
K00026	6.24940476190476
K00027	0.445833333333333
K00028	0.445833333333333
K00029	5.95607142857143
K00030	0
K00031	20.9644047619048
K00033	19.5397043010753
K00034	0
K00036	19.6797043010753
K00039	0.395833333333333
K00040	0.4025
K00041	0.4025
K00042	0.874404761904762
K00043	0
K00045	0.1125
K00046	0.0625
K00048	0
K00049	0.495833333333333
K00050	0.495833333333333
K00052	20.9644047619048
K00053	20.9644047619048
K00054	0.05
K00057	25.0932757296467
K00058	20.9644047619048
K00059	25.0932757296467
K00060	0.05
K00066	0
K00067	20.9258333333333
K00068	0
K00073	0.0625
K00074	0
K00075	25.0932757296467
K00077	10.4057757296467
K00082	20.9644047619048
K00086	0
K00087	0.585833333333333
K00088	25.0932757296467
K00090	0
K00094	0
K00096	25.0932757296467
K00097	6.30083333333333
K00098	0.0625
K00099	6.33940476190476
K00100	0
K00101	9.94970430107527
K00102	0.5425
K00103	0
K00104	0.585833333333333
K00105	0
K00106	0.585833333333333
K00110	0.574404761904762
K00111	0
K00112	0
K00113	0
K00116	15.055
K00121	10.4297043010753
K00122	0.585833333333333
K00123	0
K00125	0
K00126	0
K00128	25.0932757296467
K00130	0.1525
K00132	0
K00133	25.0932757296467
K00134	25.0932757296467
K00135	6.25083333333333
K00137	25.0932757296467
K00139	0.445833333333333
K00140	0.585833333333333
K00145	6.33940476190476
K00146	0
K00147	15.5508333333333
K00149	25.0932757296467
K00150	25.0932757296467
K00151	0.383333333333333
K00156	0.333333333333333
K00158	0
K00160	20.9644047619048
K00161	25.0932757296467
K00162	25.0932757296467
K00163	25.0932757296467
K00164	6.33940476190476
K00165	0.441071428571429
K00166	0.441071428571429
K00167	0.441071428571429
K00169	0
K00170	0
K00171	0
K00172	0
K00174	0.333333333333333
K00175	0.333333333333333
K00176	0.333333333333333
K00177	0.333333333333333
K00179	0
K00199	0.05
K00207	0
K00208	10.4682757296467
K00209	6.33940476190476
K00210	10.4682757296467
K00211	10.4682757296467
K00215	0.34
K00216	0
K00220	25.0932757296467
K00226	0.395833333333333
K00228	20.9258333333333
K00229	0
K00231	14.6635714285714
K00238	20.9644047619048
K00239	20.9644047619048
K00240	20.9644047619048
K00241	20.9644047619048
K00242	20.9644047619048
K00244	20.9644047619048
K00245	20.9644047619048
K00246	20.9644047619048
K00247	20.9644047619048
K00248	6.33940476190476
K00249	0.875833333333333
K00252	0.785833333333333
K00253	0.535833333333333
K00254	25.0932757296467
K00259	0.711904761904762
K00260	0.914404761904762
K00261	25.0432757296467
K00262	20.39
K00263	0.34
K00264	0.925833333333333
K00265	0.925833333333333
K00266	0.925833333333333
K00271	0.34
K00273	0
K00274	0.333333333333333
K00275	6.30083333333333
K00276	0.333333333333333
K00278	6.33940476190476
K00281	25.0932757296467
K00282	25.0932757296467
K00283	25.0932757296467
K00284	6.09833333333333
K00285	5.91083333333333
K00286	20.9644047619048
K00287	25.0932757296467
K00288	25.0932757296467
K00294	6.30083333333333
K00297	25.0932757296467
K00299	0
K00301	0.1125
K00302	0.1125
K00303	0.1125
K00304	0.1125
K00305	0.1125
K00306	0.445833333333333
K00318	5.99940476190476
K00319	0.05
K00320	0
K00322	5.96083333333333
K00323	5.96083333333333
K00324	5.96083333333333
K00325	5.96083333333333
K00329	20.9644047619048
K00357	9.90637096774193
K00360	5.96083333333333
K00361	0.585833333333333
K00362	0.585833333333333
K00364	4.17887096774193
K00365	0
K00366	0.05
K00368	5.375
K00370	5.96083333333333
K00371	5.96083333333333
K00372	5.96083333333333
K00374	5.96083333333333
K00376	0
K00380	5.96083333333333
K00381	5.96083333333333
K00382	25.0932757296467
K00383	5.96083333333333
K00384	25.0932757296467
K00385	5.96083333333333
K00390	6.33940476190476
K00392	0.34
K00394	0
K00395	0
K00399	0
K00401	0
K00402	0
K00411	0
K00432	0.773333333333333
K00436	0
K00440	0
K00441	0
K00442	0
K00443	0
K00448	0.485833333333333
K00449	0.485833333333333
K00451	0.735833333333333
K00453	0.05
K00455	0
K00457	6.25083333333333
K00463	0.05
K00466	0
K00472	0.05
K00480	0.785833333333333
K00483	0.05
K00484	0.05
K00491	0
K00500	0.05
K00518	25.0932757296467
K00522	5.0932757296467
K00524	25.0432757296467
K00525	25.0432757296467
K00526	25.0432757296467
K00527	0.05
K00528	20.5858333333333
K00529	0
K00531	0.333333333333333
K00540	0.333333333333333
K00547	0
K00548	0
K00549	10.3797043010753
K00560	25.0932757296467
K00568	6.30083333333333
K00577	0
K00578	0
K00579	0
K00580	0
K00581	0
K00582	0
K00583	0
K00584	0
K00589	0
K00591	5.87083333333333
K00593	0.495833333333333
K00595	0.445833333333333
K00598	0.1125
K00599	10.3797043010753
K00600	20.9258333333333
K00601	25.0932757296467
K00602	25.0932757296467
K00603	24.9647043010753
K00605	25.0932757296467
K00606	25.0932757296467
K00607	0.14
K00608	25.0932757296467
K00609	25.0932757296467
K00610	25.0932757296467
K00611	20.9644047619048
K00615	25.0932757296467
K00616	5.05470430107527
K00618	5.99940476190476
K00620	5.99940476190476
K00625	9.59244239631336
K00626	6.30083333333333
K00627	6.33940476190476
K00629	25.0932757296467
K00632	6.30083333333333
K00634	0.05
K00639	0.34
K00640	25.0932757296467
K00641	20.6244047619048
K00643	0.445833333333333
K00645	10.4682757296467
K00647	25.0932757296467
K00648	25.0932757296467
K00651	0.441071428571429
K00652	5.96083333333333
K00655	25.0932757296467
K00656	0
K00657	0.1
K00658	0
K00661	0.0625
K00665	10.4682757296467
K00667	10.4682757296467
K00668	10.4682757296467
K00672	0.05
K00673	0
K00674	20.9258333333333
K00677	6.30083333333333
K00681	6.30083333333333
K00688	0
K00690	0
K00691	0
K00697	0.773333333333333
K00703	0
K00705	0.423333333333333
K00713	6.30083333333333
K00748	6.30083333333333
K00756	4.75994239631336
K00757	4.61994239631336
K00758	4.75994239631336
K00759	25.0932757296467
K00760	25.0932757296467
K00761	24.7599423963134
K00762	25.0932757296467
K00763	25.0932757296467
K00764	25.0932757296467
K00765	6.33940476190476
K00766	20.9644047619048
K00767	10.4682757296467
K00768	25.0547043010753
K00769	25.0547043010753
K00772	0.383333333333333
K00777	14.6635714285714
K00787	25.0932757296467
K00788	6.33940476190476
K00790	25.0932757296467
K00793	20.6310714285714
K00794	6.27690476190476
K00795	25.0932757296467
K00796	20.9258333333333
K00797	0.383333333333333
K00798	25.0932757296467
K00800	20.9644047619048
K00804	25.0932757296467
K00805	5.04327572964669
K00806	25.0932757296467
K00810	15.5894047619048
K00811	25.0932757296467
K00812	25.0932757296467
K00813	25.0932757296467
K00814	5.425
K00815	25.0932757296467
K00817	25.0932757296467
K00818	15.4994047619048
K00819	6.04833333333333
K00820	25.0932757296467
K00821	15.5894047619048
K00822	0.585833333333333
K00823	0.0625
K00824	0.445833333333333
K00826	25.0932757296467
K00827	0
K00830	0
K00831	20.9644047619048
K00832	25.0932757296467
K00833	5.96083333333333
K00835	5.75833333333333
K00838	25.0932757296467
K00840	0
K00841	4.12887096774193
K00844	5.0932757296467
K00845	5.00470430107527
K00848	0
K00849	14.625
K00850	19.6057757296467
K00851	0.585833333333333
K00852	6.11083333333333
K00853	0.34
K00855	0.39
K00856	24.9647043010753
K00857	4.56994239631336
K00858	25.0932757296467
K00859	25.0932757296467
K00860	0.624404761904762
K00861	25.0932757296467
K00863	0.1125
K00864	19.7182757296467
K00865	19.6797043010753
K00867	25.0932757296467
K00868	25.0547043010753
K00869	0.835833333333333
K00872	25.0932757296467
K00873	19.7182757296467
K00875	0.735833333333333
K00876	10.4682757296467
K00877	6.24940476190476
K00878	0.4025
K00879	0
K00882	18.8938709677419
K00883	0.395833333333333
K00884	0
K00885	0.0625
K00891	25.0932757296467
K00892	0
K00893	24.9647043010753
K00895	0.0625
K00899	0.333333333333333
K00901	0.925833333333333
K00904	4.46887096774193
K00912	6.30083333333333
K00917	19.6057757296467
K00919	6.30083333333333
K00925	9.97577572964669
K00926	0
K00927	25.0932757296467
K00928	0
K00929	0
K00930	6.33940476190476
K00931	15.155
K00932	9.97577572964669
K00938	0
K00939	25.0547043010753
K00940	25.0932757296467
K00941	6.24940476190476
K00942	25.0932757296467
K00943	25.0932757296467
K00944	5.87083333333333
K00945	25.0932757296467
K00948	25.0932757296467
K00949	4.58137096774193
K00950	20.9258333333333
K00951	25.0932757296467
K00952	25.0932757296467
K00953	25.0932757296467
K00954	25.0932757296467
K00955	6.33940476190476
K00956	6.30083333333333
K00957	6.30083333333333
K00958	6.30083333333333
K00963	25.0932757296467
K00964	0
K00966	0
K00969	25.0932757296467
K00971	0.875833333333333
K00972	24.7532757296467
K00973	20.9258333333333
K00975	0.395833333333333
K00978	0.383333333333333
K00979	25.0547043010753
K00980	4.46887096774193
K00981	25.0932757296467
K00983	0.34
K00991	6.33940476190476
K00995	25.0932757296467
K00997	25.0547043010753
K00998	25.0932757296467
K01000	25.0932757296467
K01005	25.0932757296467
K01006	0.445833333333333
K01007	5.515
K01008	0.14
K01011	0.09
K01012	20.5858333333333
K01027	5.375
K01028	5.375
K01029	5.375
K01034	0.383333333333333
K01035	0.383333333333333
K01047	0
K01048	20.9258333333333
K01053	0.495833333333333
K01055	0.585833333333333
K01057	19.6297043010753
K01069	20.9258333333333
K01077	0.824404761904762
K01078	0.824404761904762
K01079	20.5858333333333
K01080	0
K01081	6.30083333333333
K01082	20.8758333333333
K01085	0
K01086	25.0307757296467
K01087	0.773333333333333
K01089	20.9644047619048
K01091	5.96083333333333
K01092	10.1282757296467
K01093	0.824404761904762
K01094	25.0932757296467
K01101	0.824404761904762
K01112	0.1
K01113	0.824404761904762
K01119	0.1125
K01126	19.7182757296467
K01129	0.785833333333333
K01133	0.0625
K01139	6.30083333333333
K01176	0
K01182	0.34
K01187	0.4525
K01188	0.2025
K01189	0.0625
K01190	0.395833333333333
K01193	0.0625
K01194	0
K01203	0.34
K01207	0.735833333333333
K01209	0
K01220	0
K01221	0
K01222	0
K01223	0
K01226	0
K01232	0
K01239	20.5858333333333
K01241	0.925833333333333
K01243	4.32994239631336
K01244	4.32994239631336
K01251	6.30083333333333
K01252	0.863333333333333
K01255	25.0932757296467
K01256	25.0932757296467
K01270	25.0932757296467
K01271	25.0932757296467
K01424	25.0032757296467
K01425	6.30083333333333
K01426	0.863333333333333
K01427	0.585833333333333
K01428	0.585833333333333
K01429	0.585833333333333
K01430	0.585833333333333
K01431	0.445833333333333
K01432	0.05
K01433	0.875833333333333
K01436	0
K01438	0.925833333333333
K01439	20.5858333333333
K01440	19.6282757296467
K01443	4.53137096774193
K01446	0
K01447	0
K01448	0
K01449	0
K01457	0.624404761904762
K01458	0.495833333333333
K01460	0
K01464	6.30083333333333
K01465	25.0932757296467
K01466	0.0625
K01468	6.21083333333333
K01476	6.21083333333333
K01477	0
K01478	0
K01479	25.0932757296467
K01480	0.774404761904762
K01482	0
K01484	0.09
K01485	0.925833333333333
K01486	0.484404761904762
K01487	0.585833333333333
K01488	0.2025
K01489	25.0032757296467
K01491	25.0932757296467
K01492	25.0932757296467
K01493	4.21744239631336
K01494	20.9258333333333
K01495	20.9644047619048
K01496	20.9644047619048
K01497	20.6310714285714
K01498	20.9644047619048
K01499	0.05
K01507	25.0932757296467
K01509	0.05
K01510	0.05
K01512	0.723333333333333
K01513	0
K01514	0
K01515	24.7599423963134
K01517	24.7599423963134
K01518	6.25083333333333
K01519	25.0547043010753
K01520	25.0547043010753
K01521	0
K01523	20.9644047619048
K01524	0
K01525	5.515
K01529	0.05
K01533	0.05
K01553	0.05
K01556	0.05
K01568	25.0932757296467
K01571	0
K01572	0
K01573	0
K01575	0
K01579	6.19940476190476
K01580	6.19940476190476
K01581	25.0547043010753
K01582	0.574404761904762
K01583	0.914404761904762
K01584	0.914404761904762
K01585	0.914404761904762
K01586	25.0932757296467
K01587	25.0932757296467
K01591	25.0932757296467
K01595	0
K01596	24.9647043010753
K01597	0
K01598	25.0932757296467
K01599	20.9644047619048
K01607	5.91083333333333
K01608	0.383333333333333
K01609	20.9644047619048
K01610	0.0625
K01611	0
K01613	25.0932757296467
K01619	4.24137096774193
K01620	0.5925
K01621	0.383333333333333
K01622	25.0932757296467
K01623	25.0932757296467
K01624	25.0932757296467
K01625	0.5925
K01626	25.0932757296467
K01627	6.30083333333333
K01628	0
K01629	0.445833333333333
K01630	0
K01631	20.4958333333333
K01632	0.383333333333333
K01633	20.5858333333333
K01635	0.383333333333333
K01637	5.91083333333333
K01638	5.91083333333333
K01639	0.34
K01640	0.925833333333333
K01641	0
K01643	5.4875
