function.	air_23
K00001	32.7903063
K00002	0.4521486
K00003	63.5742269
K00004	0
K00005	61.2032962
K00007	17.7705557
K00008	46.6080166
K00009	84.7469923
K00010	48.1455871
K00011	0
K00012	45.163524
K00013	92.5840002
K00014	163.1981259
K00015	0
K00016	139.7796132
K00018	0.9300148
K00019	17.3289789
K00020	10.1368646
K00021	0.0228797
K00023	0.9436938
K00024	54.595543
K00027	121.1351293
K00028	0.1621545
K00029	37.5757568
K00030	1.0050184
K00031	97.8304331
K00032	0.0591707
K00033	99.7027781
K00034	9.1984093
K00035	0.0118341
K00036	98.8513579
K00038	0
K00039	12.7116465
K00040	52.0124564
K00041	39.7578167
K00042	51.9368744
K00043	0.0609221
K00045	0.054437
K00046	27.9728898
K00048	32.5954019
K00050	13.0569197
K00052	97.156802
K00053	98.5393432
K00054	53.2242158
K00055	11.8076668
K00057	101.6964036
K00058	145.0809716
K00059	225.7127298
K00060	40.3238982
K00064	0.2005371
K00065	49.5472915
K00066	0.082839
K00067	21.6792769
K00068	54.478084
K00073	23.7307639
K00074	41.5972958
K00075	99.5403362
K00076	14.0972
K00077	178.1978588
K00082	0.210651
K00086	6.6206491
K00087	14.4077031
K00088	111.7810667
K00090	34.9587774
K00091	0.3288979
K00094	28.0200492
K00096	12.0530513
K00097	74.1256813
K00098	16.4662004
K00099	45.6127043
K00100	3.3121779
K00101	36.765476
K00102	2.6872647
K00103	0
K00104	14.5447005
K00105	0.8513112
K00106	0
K00108	80.4276757
K00111	133.5027355
K00112	40.6043605
K00113	40.4727853
K00114	0.1207082
K00116	161.6316282
K00117	33.147685
K00118	0
K00119	2.2784663
K00121	36.5648387
K00122	38.7269504
K00123	149.1762872
K00124	36.5192066
K00126	1.7119026
K00127	37.0609632
K00128	179.9295255
K00129	0
K00130	81.4257047
K00131	1.2719306
K00132	0
K00133	111.1204984
K00134	192.9898607
K00135	83.8670208
K00137	33.1113637
K00138	18.1315841
K00140	31.3976025
K00141	0.058863
K00145	87.7884416
K00146	31.8210943
K00147	45.1918344
K00148	0.7195554
K00150	0
K00151	24.0282974
K00152	0.0023668
K00153	0.4450481
K00154	0.8805019
K00155	0.0023668
K00156	39.9727861
K00158	54.93953
K00161	84.6619029
K00162	84.6619029
K00163	43.8618114
K00164	100.9966553
K00166	53.8996906
K00167	53.8996906
K00169	0.154613
K00170	0.154613
K00171	0
K00172	0.154613
K00174	60.0359986
K00175	60.0359986
K00176	0
K00177	0
K00179	0.0228797
K00180	0.0228797
K00184	0
K00185	0
K00194	0
K00196	0
K00197	0
K00198	0
K00200	0.2307657
K00201	0.2307657
K00202	0.2307657
K00207	0.0118341
K00208	97.0295686
K00209	0.9933646
K00210	0.0189346
K00211	0
K00214	0
K00215	103.9753687
K00216	34.0221781
K00217	0.0304611
K00218	0
K00219	35.4245537
K00220	0
K00221	1.2810792
K00224	0
K00226	107.7667957
K00228	35.8181183
K00230	35.2483724
K00231	66.0688729
K00232	0.0733728
K00239	102.7660725
K00240	102.7356115
K00241	102.6212129
K00242	35.8836752
K00243	56.1527117
K00244	55.7714962
K00245	34.9329434
K00246	35.1237527
K00247	35.102774
K00248	0.20905
K00249	3.0863264
K00252	46.059271
K00253	0.9170036
K00254	0
K00255	0
K00256	0
K00257	22.0390253
K00258	0
K00259	111.4375204
K00260	55.8571618
K00261	24.641712
K00262	42.3577755
K00263	5.0061783
K00265	93.8532113
K00266	95.6693347
K00270	0
K00271	0
K00273	0
K00274	5.903659
K00275	36.9666311
K00276	22.1998056
K00278	38.3334612
K00279	0
K00280	0.4450481
K00281	41.7673421
K00282	54.4214696
K00283	55.7025488
K00284	0
K00285	52.072299
K00286	106.4854508
K00287	105.3466847
K00290	0.3445783
K00292	0
K00293	0
K00294	54.3582398
K00297	44.5831749
K00298	0
K00299	77.9110594
K00301	0.0189346
K00302	1.18485
K00303	1.2179856
K00304	1.18485
K00305	1.18485
K00309	0
K00311	3.6662972
K00313	53.325532
K00314	0
K00315	0
K00316	0.2548322
K00317	22.1026549
K00318	60.1006081
K00320	0
K00322	34.7678574
K00324	43.4024129
K00325	42.3006263
K00329	0.2603037
K00330	42.6119726
K00331	42.6621429
K00332	12.2754155
K00333	12.7204636
K00334	42.9027298
K00335	42.9256095
K00336	42.4455574
K00337	42.6597761
K00338	47.557672
K00339	42.6392632
K00340	42.4146772
K00341	42.6621429
K00342	42.6392632
K00343	42.1214521
K00344	26.0762288
K00346	16.8454877
K00347	17.0001007
K00348	17.0020017
K00349	17.0001007
K00350	20.6288402
