reactions	air_10
K00001	90.0535212465922
K00003	171.298262237583
K00004	45.78
K00005	11.737619047619
K00006	172.441021246592
K00007	2.23
K00008	1.18
K00009	11.7998412698413
K00010	7.91571428571429
K00011	172.629771246592
K00012	140.226091269841
K00013	13.6121293650794
K00014	171.348262237583
K00015	46.7297222222222
K00016	87.5989712465922
K00018	46.7297222222222
K00019	8.97651428571429
K00020	14.9306412698413
K00021	0
K00022	14.9306412698413
K00024	15.4435912698413
K00025	15.4435912698413
K00026	15.4435912698413
K00027	10.4691071428571
K00028	10.4691071428571
K00029	56.1433793650794
K00030	0
K00031	138.549907142857
K00033	166.382700332821
K00034	2.33
K00036	168.387250332821
K00039	1.13
K00040	11.187619047619
K00041	5.07714285714286
K00042	14.667619047619
K00043	0
K00045	1.18
K00046	8.69285714285714
K00048	7.41793650793651
K00049	46.7297222222222
K00050	46.7297222222222
K00052	140.038141269841
K00053	140.694391269841
K00054	0.05
K00057	172.441021246592
K00058	97.9743912698413
K00059	171.12250934183
K00060	14.117619047619
K00066	0
K00067	135.342486507937
K00068	10.0928571428571
K00073	6.31571428571429
K00074	0
K00075	173.097271246592
K00077	89.0482622375832
K00082	138.393379365079
K00086	0
K00087	5.76556190476191
K00088	171.12250934183
K00090	7.51571428571429
K00094	7.38571428571429
K00096	172.441021246592
K00097	57.948419047619
K00098	5.18571428571429
K00099	58.7743912698413
K00100	2.56222222222222
K00101	87.5989712465922
K00102	56.0058793650794
K00103	0
K00104	3.7908
K00105	0
K00106	5.76556190476191
K00110	14.3806412698413
K00111	0
K00112	0
K00113	0
K00116	87.3101650793651
K00121	90.0535212465922
K00122	14.5681412698413
K00123	0
K00125	0
K00126	0
K00128	168.667250332821
K00130	4.7908
K00132	9.84507936507936
K00133	171.298262237583
K00134	128.07250934183
K00135	57.948419047619
K00137	168.667250332821
K00139	52.8628571428571
K00140	12.4036571428571
K00145	14.9306412698413
K00146	2.18
K00147	96.0496293650794
K00149	168.667250332821
K00150	171.12250934183
K00151	9.74571428571429
K00156	9.76285714285714
K00158	2.38
K00160	140.694391269841
K00161	171.018262237583
K00162	171.018262237583
K00163	171.018262237583
K00164	56.7996293650794
