reactions	air_26
K00001	109.710798088547
K00003	215.62731160206
K00004	61.4864705882353
K00005	15.765756302521
K00006	214.723298088547
K00007	2.90647058823529
K00008	1.62
K00009	15.6671848739496
K00010	8.80075630252101
K00011	215.861298088547
K00012	180.879327731092
K00013	15.0534705882353
K00014	215.62731160206
K00015	60.8010714285714
K00016	109.970726659975
K00018	60.8010714285714
K00019	8.79628571428571
K00020	17.3788277310924
K00021	0
K00022	17.3388277310924
K00024	18.2798277310924
K00025	18.2798277310924
K00026	18.2798277310924
K00027	14.0489705882353
K00028	14.0489705882353
K00029	71.8014705882353
K00030	0.04
K00031	177.853470588235
K00033	210.148383030632
K00034	0.33
K00036	209.777883030632
K00039	1.96
K00040	14.4392857142857
K00041	6.19361344537815
K00042	16.6643277310924
K00043	0
K00045	1.62
K00046	10.7428571428571
K00048	8.89932773109244
K00049	60.8010714285714
K00050	60.8010714285714
K00052	180.261327731092
K00053	181.771827731092
K00054	0.04
K00057	214.723298088547
K00058	123.703827731092
K00059	212.39794094569
K00060	16.055756302521
K00066	0
K00067	173.618928571429
K00068	12.4178991596639
K00073	7.51428571428571
K00074	0
K00075	216.233798088547
K00077	110.65731160206
K00082	176.953470588235
K00086	0
K00087	6.53985714285714
K00088	212.59594094569
K00090	6.22428571428571
K00094	8.85932773109244
K00096	214.723298088547
K00097	75.5788277310924
K00098	5.89428571428571
K00099	77.0918277310924
K00100	3.29504201680672
K00101	109.970726659975
K00102	71.2698991596639
K00103	0
K00104	2.902
K00105	0
K00106	6.53985714285714
K00110	17.007756302521
K00111	0
K00112	0
K00113	0
K00116	111.445613445378
K00121	109.710798088547
K00122	17.050256302521
K00123	0
K00125	0
K00126	0
K00128	210.478954459203
K00130	3.84847058823529
K00132	12.1278991596639
K00133	215.42931160206
K00134	154.39594094569
K00135	75.270256302521
K00137	210.478954459203
K00139	70.6278991596639
K00140	13.3113277310924
K00145	17.3788277310924
K00146	2.90647058823529
K00147	120.003470588235
K00149	210.478954459203
K00150	212.59594094569
K00151	9.47075630252101
K00156	12.4278991596639
K00158	0.33
K00160	181.463256302521
K00161	215.29731160206
K00162	215.29731160206
K00163	215.29731160206
K00164	73.4539705882353
K00165	0
K00166	0
K00167	0
K00169	13.7703991596639
K00170	13.7703991596639
K00171	13.7703991596639
K00172	13.7703991596639
K00174	1.6525
K00175	1.6525
K00176	1.6525
K00177	1.6525
K00179	0
K00199	0
K00207	0
K00208	107.111454459203
K00209	71.9009705882353
K00210	109.14681160206
K00211	109.14681160206
K00215	6.22428571428571
K00216	12.0878991596639
K00220	213.98481160206
K00226	6.60428571428571
K00228	118.710970588235
K00229	15.725756302521
K00231	104.64
K00238	181.731827731092
K00239	181.731827731092
K00240	181.731827731092
K00241	181.731827731092
K00242	181.731827731092
K00244	181.731827731092
K00245	181.731827731092
K00246	181.731827731092
K00247	181.731827731092
K00248	72.2309705882353
K00249	7.44485714285714
K00252	0.34
K00253	1.282
K00254	216.233798088547
K00259	1.6525
K00260	10.452756302521
K00261	211.989454459203
K00262	175.829470588235
K00263	0
K00264	17.6063277310924
K00265	17.6063277310924
K00266	17.6063277310924
K00271	0
K00273	1.62
K00274	3.24647058823529
K00275	71.6748991596639
K00276	3.24647058823529
K00278	71.9009705882353
K00281	215.160740173489
K00282	215.160740173489
K00283	215.160740173489
K00284	1.00107142857143
K00285	13.7009705882353
K00286	178.265970588235
K00287	216.233798088547
K00288	212.59594094569
K00294	71.8423991596639
K00297	214.723298088547
K00299	6.22428571428571
K00301	0
K00302	0
K00303	0
K00304	0
K00305	0
K00306	0.34
K00318	71.8423991596639
K00319	0
K00320	0
K00322	18.6938277310924
K00323	18.6938277310924
K00324	18.6938277310924
K00325	18.6938277310924
K00329	178.133970588235
K00357	103.958383030632
K00360	13.7434705882353
K00361	17.2763277310924
K00362	17.2763277310924
