function.	air_8
K00001	21.5005292
K00002	8.0830204
K00003	99.4534131
K00004	24.8093104
K00005	48.4124463
K00007	0.0235202
K00008	20.8991126
K00009	25.2875821
K00010	19.4580021
K00011	0
K00012	73.1072408
K00013	96.0326407
K00014	162.4122988
K00015	0.4276397
K00016	162.8314083
K00018	1.7448729
K00019	5.3441724
K00020	4.6067797
K00021	3.0544751
K00023	0.3007732
K00024	73.5899212
K00027	42.0183884
K00028	0.1234424
K00029	4.0350584
K00030	0.7804426
K00031	99.4683686
K00032	0
K00033	99.042822
K00034	5.0247675
K00035	0.0178183
K00036	102.996405
K00038	3.0544751
K00039	0
K00040	5.2621876
K00041	0.1271233
K00042	0.6743046
K00043	0
K00045	9.1848074
K00046	42.5355919
K00048	0.0908734
K00050	0.9956879
K00052	102.0748098
K00053	99.2372391
K00054	26.1327061
K00055	1.5414922
K00057	102.2612746
K00058	95.2985954
K00059	106.4964715
K00060	1.3745565
K00064	0.0463276
K00065	0.8251157
K00066	0.0142547
K00067	49.2590443
K00068	0.8723513
K00073	1.3651382
K00074	25.8905137
K00075	104.591053
K00076	0.010691
K00077	114.4630188
K00082	0.0089092
K00086	0
K00087	0.0588005
K00088	204.4886551
K00090	0.1135621
K00091	0.8420803
K00094	0
K00096	1.3390773
K00097	5.3139927
K00098	44.3139444
K00099	72.2408791
K00100	11.2468664
K00101	20.4703781
K00102	0.1550194
K00103	0
K00104	5.4718652
K00105	0.6913226
K00106	0
K00108	77.3029385
K00111	84.6005305
K00112	0.8551523
K00113	0.8389538
K00114	0.1094045
K00116	124.7002618
K00117	0.1639286
K00118	0.3777484
K00119	0.1411211
K00121	5.7928457
K00122	18.2141457
K00123	32.1021643
K00124	3.9055267
K00126	0.0623641
K00127	0.3317448
K00128	107.005558
K00129	0
K00130	60.9019974
K00131	1.0137096
K00132	0
K00133	100.3656991
K00134	194.8690318
K00135	170.3613635
K00137	0
K00138	0
K00140	15.6285619
K00141	0.0377748
K00145	94.2195624
K00146	4.6387314
K00147	73.5396501
K00148	1.883604
K00150	0.0053455
K00151	3.4578819
K00152	0
K00153	18.7341268
K00154	0.142309
K00155	0.0255396
K00156	69.0282594
K00158	26.2227498
K00161	35.7542273
K00162	35.8451008
K00163	72.3946633
K00164	40.0251498
K00166	25.4873311
K00167	25.4873311
K00169	0.2940023
K00170	0.2352018
K00171	0.2352018
K00172	0.2940023
K00174	27.041089
K00175	27.041089
K00176	0.1176009
K00177	0.1176009
K00179	0.1411211
K00180	0.1411211
K00184	0.2583657
K00185	0.2494565
K00194	0
K00196	0.1176009
K00197	0
K00198	0.1176009
K00200	0.0712733
K00201	0.0712733
K00202	0.0712733
K00207	0
K00208	32.4085622
K00209	0
K00210	1.0344527
K00211	0
K00214	0
K00215	100.1079771
K00216	6.1707205
K00217	7.6361879
K00218	0
K00219	8.1946141
K00220	0.1045342
K00221	0.6068412
K00224	0
K00226	103.4859898
K00228	0.3729969
K00230	0.1599252
K00231	94.5063554
K00232	9.5518648
K00239	99.1957196
K00240	99.3281295
K00241	97.4204114
K00242	5.1133838
K00243	27.4087527
K00244	3.5214133
K00245	0.2387655
K00246	0.2387655
K00247	0.2387655
K00248	0.895549
K00249	14.5208291
K00252	43.369488
K00253	0.1924379
K00254	0
K00255	0.0332609
K00256	0
K00257	22.4022798
K00258	0.010691
K00259	80.9986028
K00260	30.4188776
K00261	4.0291375
K00262	71.4648377
K00263	3.4012162
K00265	43.9434678
K00266	44.0941598
K00270	0
K00271	0
K00273	0
K00274	1.2170424
K00275	6.6588208
K00276	0.0570186
K00278	23.5751697
K00279	0
K00280	0.0509095
K00281	45.3300561
K00282	26.2891557
K00283	26.8959969
K00284	0.0588005
K00285	15.6800596
K00286	99.9884071
K00287	100.2532968
K00290	0.2623151
K00292	0.0053455
K00293	0
K00294	26.3764655
K00297	68.1124708
K00298	0.0571806
K00299	83.7773787
K00301	8.0371001
K00302	0.4915481
K00303	0.4915481
K00304	0.4915481
K00305	0.4915481
K00309	0.0053455
K00311	4.7194802
K00313	0.5778228
K00314	0
K00315	0
K00316	0
K00317	10.5783311
K00318	27.0436345
K00320	0
K00322	0.7792547
K00324	10.5092752
K00325	11.7595729
K00329	0.165354
K00330	6.9313282
K00331	6.9176675
K00332	7.4058048
K00333	7.4620598
K00334	6.5523917
K00335	6.8622326
K00336	6.4347908
K00337	6.9265767
K00338	7.477672
K00339	6.9176675
K00340	6.9176675
K00341	6.9265767
K00342	7.6393097
K00343	6.9265767
K00344	16.8661653
K00346	4.8002565
K00347	4.859057
K00348	4.859057
K00349	4.859057
K00350	4.859057
K00351	4.859057
K00353	0
K00354	0
K00355	0.4532663
K00356	0.4835122
K00358	5.6393605
K00359	3.2535951
K00360	0
K00362	28.2523687
K00363	28.7723754
K00364	26.3661157
K00365	0.3830939
K00366	0.0712733
K00367	0.0267275
K00368	51.6322294
K00370	50.3380482
K00371	51.5517307
K00372	0.1901809
K00373	51.6026402
K00374	51.5517307
K00375	81.1397555
K00376	1.1260389
K00378	0.3012569
K00380	31.8556999
K00381	9.6140635
K00382	200.1658738
K00383	72.9668508
K00384	132.4266566
K00385	0
K00386	0
K00387	0.0267275
K00389	14.8694744
K00390	30.3344166
K00392	21.0944983
K00394	0
K00395	0
K00397	0
K00404	5.3565447
K00405	5.3565447
K00406	2.5480203
K00407	2.3245786
K00410	0
K00411	4.6669755
K00412	5.3615338
K00413	4.572182
K00423	0
K00425	84.8786569
K00426	86.0014659
K00427	0.0617702
K00428	1.9791677
K00432	109.8205571
K00433	0.197008
K00435	0.0160365
K00436	0
K00437	0
K00441	0
K00446	1.5742779
K00448	9.7217328
K00449	11.2650069
K00450	9.244083
K00451	0.9415203
K00452	0.1176009
K00453	0.3036242
K00455	0.0470404
K00456	0.0053455
K00457	10.3271995
K00459	73.4411808
K00462	0
K00464	0
K00466	0.0705605
K00467	0
K00468	0
K00469	0.021382
K00470	0
K00471	0
K00472	0.1176009
K00476	0
K00477	0.0235202
K00478	0
K00479	1.5896017
K00480	15.376316
K00481	9.3558633
K00483	0.0259176
K00484	4.2687396
K00485	4.5870582
K00486	0.1176009
K00491	25.4873311
K00492	9.2192285
K00493	0
K00494	0
K00495	0
K00496	3.1995163
K00499	0
K00500	0.9479348
K00504	0
K00505	1.6120528
K00507	1.0192081
K00508	52.4570635
K00510	81.7477189
K00514	0
K00517	4.7905256
K00518	0.0053455
K00520	17.9984964
K00523	1.784723
K00524	0
K00525	104.0230028
K00526	159.1529775
K00527	78.3408939
K00528	85.320131
K00529	0.1860233
K00530	3.0544751
K00531	0
K00532	0.0588005
K00533	0
K00534	0
K00535	0
K00537	16.3009514
K00538	0
K00539	0
K00540	50.8716261
K00543	0
K00547	31.4262598
K00548	56.7269875
K00549	82.0559462
K00554	102.4756442
K00555	0
K00556	0.1496739
K00557	2.2673565
K00558	42.0072895
K00559	0
K00560	100.3833477
K00561	11.0620146
K00563	67.6706984
K00564	2.8830049
K00566	99.3817111
K00567	86.6239257
K00568	7.8422859
K00569	0.010097
K00570	0.1425466
K00571	22.4844203
K00573	6.6257219
K00574	86.7533164
K00575	1.5580341
K00577	0.712733
K00584	0
K00587	0
K00588	3.0598206
K00590	0.0154303
K00594	0
K00595	55.7699045
K00596	0.0089092
K00598	0.1065027
K00599	35.8782551
K00600	100.023001
K00602	99.688131
K00603	1.1139209
K00604	103.4197622
K00605	71.8720341
K00606	67.0461262
K00607	0.010691
K00608	0
K00609	99.7068407
K00610	4.572182
K00611	124.7223598
K00612	0.1290047
K00613	0.5358225
K00614	0.3578912
K00615	102.7999454
K00616	100.0731541
K00617	0
K00619	0.4269269
K00620	88.4831586
K00624	4.9380791
K00625	28.1420483
K00626	100.4136814
K00627	40.7728856
K00631	0.3005357
K00632	16.5730347
K00633	1.2600911
K00634	1.852953
K00635	0.0142547
K00638	0.1786915
K00639	25.5075006
K00640	103.3347226
K00641	94.7112362
K00643	2.5788206
K00645	34.3867246
K00646	0.0509095
K00647	1.3276036
K00648	41.4815292
K00651	2.1831951
K00652	76.5399746
K00653	0
K00654	0
K00655	102.7345654
K00656	74.982903
K00657	8.7017152
K00658	89.0383485
K00661	30.6658917
K00662	0.0849218
K00663	0.010097
K00666	91.4262344
K00672	0.0712733
K00673	0.1140373
K00674	129.0469373
K00675	1.5790727
K00676	0.2443788
K00677	5.816333
K00680	23.1069725
K00681	37.8536143
K00683	4.6950703
K00684	5.7113668
K00685	0.2553959
K00686	0
K00687	1.3615405
K00688	65.6127221
K00689	0.8203939
K00690	0.8905739
K00691	5.0530788
K00692	0.0925818
K00693	0
K00694	2.581694
K00695	0
K00696	0.0498913
K00697	67.586974
K00698	0
K00700	65.7647961
K00701	0.0617212
K00702	0.0588005
K00703	4.4143634
K00705	65.2952863
K00712	46.2510077
K00713	0
K00720	2.3116062
K00721	65.6203535
K00737	0
K00745	0.0438194
K00748	5.8325314
K00752	0.5211033
K00754	10.7009055
K00756	26.9323526
K00757	1.0729069
K00758	45.5251067
K00759	100.1888734
K00760	100.0839735
K00761	99.276563
K00762	99.8699255
K00763	99.7123643
K00764	100.0140919
K00765	95.9933
K00766	96.7107472
K00767	36.5662276
K00768	67.7059238
K00769	0.3537747
K00772	0.9016072
K00773	100.0255388
K00776	10.690663
K00777	0
K00782	60.1070013
K00783	31.4208807
K00784	29.0595971
K00785	4.6752043
K00786	6.6831011
K00788	79.1310311
K00789	104.9317206
K00790	132.4644319
K00791	100.0093403
K00793	98.2682132
K00794	98.8726503
K00795	4.9487425
K00796	162.6555024
K00797	15.7579703
K00798	49.2222974
K00799	4.2049164
K00800	100.0457329
K00801	0.6068412
K00803	3.5126605
K00805	93.8403798
K00806	100.0717045
K00808	0.0801825
K00809	0.8624069
K00810	3.0544751
K00812	2.1617068
K00813	2.1407457
K00817	234.1993738
K00818	15.0804963
K00819	44.7353213
K00820	100.0491346
K00821	4.829946
K00822	0.188993
K00823	24.6761731
K00824	25.6822636
K00826	100.4575372
K00829	0
K00830	0.5131677
K00831	72.8712898
K00832	4.8129839
K00833	85.0595715
K00835	4.4545811
K00836	1.8163263
K00837	0.1115643
K00839	12.812833
K00840	0.1140373
K00841	27.4126566
K00842	0.0588005
K00843	0
K00844	0
K00845	151.9191401
K00847	34.4010581
K00848	1.2148857
K00849	116.4162236
K00850	96.2500055
K00851	108.0261523
K00852	100.2587285
K00853	24.5175052
K00854	34.6389409
K00855	0.0712733
K00856	0.1229464
K00857	30.254861
K00858	99.9952476
K00859	99.9952476
K00860	5.7160675
K00862	0
K00863	3.0233745
K00864	95.0682522
K00865	122.9746283
K00867	68.7643148
K00868	94.3282388
K00869	29.2800911
K00870	0
K00872	94.6501823
K00873	114.1308324
K00874	6.554559
K00875	0
K00876	29.4105613
K00878	36.4482521
K00879	0.2216001
K00880	0.1863292
K00881	0
K00882	94.2414334
K00883	0.1133245
K00884	0.1771303
K00885	0.2074215
K00886	67.5118486
K00887	0
K00891	98.3879851
K00892	0
K00895	0.7305513
K00897	3.9447023
K00899	0.021382
K00901	31.7138417
K00903	0.6068412
K00906	0.1176009
K00912	5.8325314
K00917	26.7612215
K00918	0
K00919	98.2183793
K00924	1.3975027
K00925	103.7109151
K00926	48.1905083
K00927	100.0255388
K00928	123.8633867
K00929	1.8205237
K00930	94.751528
K00931	70.5507936
K00932	0
K00934	0
K00936	38.6177447
K00937	12.6029611
K00938	29.129811
K00939	99.9495262
K00940	99.7581442
K00941	67.0873027
K00942	99.9946537
K00943	99.8525808
K00945	92.3467489
K00946	72.5728465
K00947	0
K00948	101.3982116
K00949	4.4397801
K00950	98.5586264
K00951	100.2398546
K00952	0
K00954	99.7525225
K00955	0.1176009
K00956	17.6435096
K00957	25.5224508
K00958	4.8547297
K00960	0
K00962	100.0101085
K00963	109.6383315
K00965	56.8288786
K00966	62.7432506
K00968	0
K00969	99.7892571
K00970	69.2760422
K00971	1.3180468
K00972	0.610914
K00973	76.93957
K00974	32.3665001
K00975	69.4019283
K00978	1.0245027
K00979	5.847974
K00980	27.2729414
K00981	100.4087947
K00982	68.618384
K00983	3.5216118
K00984	17.1020154
K00985	0
K00986	0.0308606
K00988	0
K00989	72.4869946
K00990	63.6641064
K00991	111.9330213
K00992	0
K00995	170.0253767
K00996	0.085285
K00997	91.410531
K00998	0.2387655
K00999	0
K01000	99.9999992
K01002	2.4904452
K01003	1.5272376
K01004	0
K01005	0.6493629
K01006	7.5978289
K01007	20.266095
K01008	3.766884
K01011	160.1206175
K01012	143.2617911
K01013	0
K01014	0
K01023	0.010691
K01026	1.4101469
K01027	1.5272376
K01028	17.3539802
K01029	18.8859693
K01031	0.6402717
K01032	0.6024968
K01034	0.7777253
K01035	0.7306849
K01036	0
K01039	0
K01040	0
K01041	3.1053846
K01042	3.723958
K01043	0.1508618
K01046	40.8026744
K01048	0.9547498
K01051	0.1389829
K01053	1.0515187
K01054	0
K01055	9.9478558
K01056	161.0895022
K01057	72.2948375
K01058	4.0801983
K01060	1.3799847
K01061	1.7825452
K01066	3.4219042
K01067	0.0666405
K01069	8.5724071
K01070	4.9680576
K01071	0.7594815
K01073	0
K01075	0.075906
K01076	3.1180272
K01077	32.935774
K01078	1.65068
K01079	71.8853424
K01081	20.8616446
K01082	65.0689471
K01083	0.064146
K01085	0.1124174
K01087	63.0106068
K01089	0.307771
K01090	29.8773676
K01091	45.410041
K01092	156.7923239
K01093	0.712733
K01095	5.5902022
K01096	0.3488564
K01101	1.2932208
K01103	0
K01104	175.2331522
K01112	0.6365384
K01113	24.6711218
K01114	20.6721919
K01115	0.0089092
K01117	0
K01118	25.7382987
K01119	2.6013465
K01120	0.0053455
K01121	0
K01126	226.1929818
K01128	0
K01129	68.5537372
K01130	4.7414837
K01133	0
K01138	0.638308
K01139	5.168692
K01141	0.3563664
K01142	146.1228894
K01143	0
K01144	0.1354193
K01145	0.0095031
K01146	0
K01147	5.507482
K01150	0
K01151	27.1991051
K01152	0
K01153	100.1867774
K01154	110.1574252
K01155	2.8645667
K01156	18.4503549
K01157	0
K01158	0
K01159	71.0327401
K01160	0.3091119
K01161	0
K01163	0.1330312
K01166	0.3765605
K01167	0.2194199
K01169	0
K01173	0.3423494
K01174	26.4433641
K01175	11.8786053
K01176	1.82329
K01178	0.7323332
K01179	4.7120302
K01180	0
K01181	1.0446397
K01182	0.7923696
K01183	1.7729233
K01184	0.712733
K01185	0.3778585
K01186	9.1879813
K01187	47.6123838
K01190	4.5744222
K01191	2.3265985
K01192	0.5956411
K01193	106.4561862
K01194	0.7715335
K01195	3.7954578
K01197	1.0201345
K01198	2.4136958
K01199	0.0053455
K01200	0.8712142
K01201	0.808952
K01202	0
