function.	oral_7
K00001	48.4294839
K00002	0.010739
K00003	63.7086001
K00004	2.0302924
K00005	63.3257689
K00007	0
K00008	0.5241485
K00009	27.3309043
K00010	8.8749981
K00011	0
K00012	57.554668
K00013	33.7501964
K00014	129.5854984
K00015	0.0903003
K00016	107.6153303
K00018	16.458421
K00019	19.4930429
K00020	3.220363
K00021	0.0021098
K00023	0.1076009
K00024	23.3260058
K00027	35.3329852
K00028	5.6923975
K00029	22.3892656
K00030	0.1290072
K00031	33.2520314
K00032	0
K00033	71.1730611
K00034	2.1943416
K00035	0.0215202
K00036	64.7004897
K00038	0.5994806
K00039	0
K00040	2.7062338
K00041	1.4684449
K00042	0.8935687
K00043	0.0031647
K00045	0.0487791
K00046	51.3324981
K00048	3.325974
K00050	0.0924102
K00052	62.1293434
K00053	68.8204796
K00054	76.1248385
K00055	1.8841936
K00057	99.5861857
K00058	61.6938623
K00059	175.6264376
K00060	0.0379768
K00064	0.1614014
K00065	2.5933849
K00066	0.0139881
K00067	66.2062376
K00068	12.0369649
K00073	1.8481946
K00074	6.9158738
K00075	98.6075791
K00076	0.2955017
K00077	55.502593
K00082	0.0107601
K00086	0.7382563
K00087	0.0242629
K00088	101.3041711
K00090	0.1109597
K00091	1.9682956
K00094	0.4282517
K00096	0.7321083
K00097	4.8586073
K00098	0.7297494
K00099	23.0286812
K00100	16.7501535
K00101	18.5630311
K00102	0.2035387
K00103	0
K00104	0.8571483
K00105	30.47226
K00108	0.2935455
K00111	24.5722854
K00112	18.8112791
K00113	17.2485224
K00114	0.0753206
K00116	3.4094342
K00117	0.0269002
K00118	0.0129121
K00119	0
K00121	13.9074417
K00122	0.5832886
K00123	16.2704196
K00124	17.5194847
K00125	0.0010549
K00126	0.0753206
K00127	4.4830573
K00128	2.7839519
K00130	1.1218954
K00131	43.3676957
K00132	0.0253179
K00133	87.2513998
K00134	104.5588949
K00135	35.2231996
K00137	0
K00138	0
K00140	7.2579501
K00141	0
K00145	24.2525804
K00146	0.0010549
K00147	93.6453662
K00148	0.0021098
K00150	0.0042829
K00151	0.7047226
K00152	0
K00153	0.7532065
K00154	0.3398755
K00155	0.0096841
K00156	0.6581589
K00158	34.1558311
K00161	77.8892862
K00162	78.4571617
K00163	22.680123
K00164	23.1693061
K00166	1.0679624
K00167	1.0669075
K00169	0.0685692
K00170	0.0601299
K00171	0.0242629
K00172	0.0664594
K00174	0.436501
K00175	0.4755327
K00176	0.0738438
K00177	0.0696241
K00178	0
K00179	0.0675143
K00180	0.0654045
K00183	0.0094942
K00184	0.8827493
K00185	0.8603852
K00192	0.0010549
K00193	0.0010549
K00194	0.0263728
K00195	0.0010549
K00196	0.0411415
K00197	0.0263728
K00198	0.1223697
K00200	0.0860807
K00201	0.0860807
K00202	0.0860807
K00203	0
K00207	0
K00208	28.405336
K00209	0.0010549
K00210	0.1494457
K00215	79.5882849
K00216	0.4662707
K00217	0
K00218	0
K00219	0.2719771
K00220	0.0860807
K00221	0.0017421
K00224	0
K00226	151.488204
K00228	0.4368596
K00230	7.3714245
K00231	2.6990279
K00232	0.2979828
K00239	2.53035
K00240	2.5001092
K00241	2.2098272
K00242	1.2369885
K00243	76.0152615
K00244	55.3414059
K00245	21.393849
K00246	21.3949039
K00247	21.3896293
K00248	0.5901341
K00249	1.2703871
K00252	3.7957555
K00253	0.0932541
K00255	0
K00256	0
K00257	1.0081347
K00258	0.0064561
K00259	24.5634862
K00260	0.5098856
K00261	0.1798834
K00262	76.5187898
K00263	0.1668049
K00265	11.3533145
K00266	12.2951891
K00270	0
K00271	0.035867
K00274	0.4287706
K00275	20.6360314
K00276	0.1076009
K00278	5.5379786
K00280	0
K00281	1.9193611
K00282	0.34615
K00283	0.3457823
K00284	0.1180276
K00285	0.8371828
K00286	96.603497
K00287	101.6542769
K00290	11.9447586
K00292	0.003228
K00293	0
K00294	1.0718105
K00297	64.027813
K00298	0.8784596
K00299	1.5635746
K00301	0.1624563
K00302	0.1354505
K00303	0.1481094
K00304	0.129121
K00305	0.129121
K00309	0.0042829
K00311	0.5164843
K00313	0.1249014
K00315	0
K00316	0
K00317	12.0195583
K00318	1.0536871
K00320	0.035867
K00322	0.0717339
K00324	22.9245458
K00325	20.9219292
K00329	0.0892454
K00330	1.3602442
K00331	1.2777501
K00332	1.3082793
K00333	1.2777501
K00334	1.8172316
K00335	1.8478943
K00336	1.3409815
K00337	1.3581344
K00338	1.2745854
K00339	1.2735305
K00340	1.3083426
K00341	1.3222674
K00342	1.3560245
K00343	1.3570794
K00344	1.4499878
K00346	22.0592656
K00347	22.0613754
K00348	22.0613754
K00349	22.0613754
K00350	22.0613754
K00351	22.0613754
K00353	0
K00354	0
K00355	15.618419
K00356	11.8019868
K00358	6.3586795
K00359	21.0776276
K00362	0.9638938
K00363	0.796585
K00364	66.0605892
K00365	0.0322803
K00366	0.1082338
K00367	0.043686
K00368	3.2971752
K00370	1.4078396
K00371	1.4113239
K00372	0.1221291
K00373	1.4113239
K00374	1.3321085
K00375	11.777324
K00376	0.3339623
K00378	0.9412126
K00380	4.2549977
K00381	1.2890076
K00382	103.9411866
K00383	101.7404289
K00384	177.5006335
K00385	0.0432513
K00387	0.0322803
K00389	0.302751
K00390	2.0560573
K00392	0.5270166
K00394	0.0390317
K00395	0.0400866
K00404	0.5074247
K00405	0.5074247
K00406	0.9408411
K00407	0.2474821
K00411	0.5164843
K00412	0.5228771
K00413	0.4304036
K00423	0
K00425	38.1061564
K00426	36.7876851
K00427	0.0010549
K00428	7.0073743
K00432	64.2773556
K00433	4.7190734
K00435	0.0899544
K00436	0
K00441	0.0042196
K00442	0
K00446	0.0042196
K00448	0.236722
K00449	0.2464061
K00450	0.0719154
K00451	0.8489711
K00452	0.3507789
K00453	0.3701471
K00455	0.5960667
K00456	0.0064561
K00457	0.6588761
K00459	1.5219066
K00462	0
K00466	0
K00467	0.3484118
K00469	0.0404579
K00470	0
K00471	0
K00472	0
K00476	0
K00477	0
K00478	0.035867
K00479	0.1829215
K00480	0.0968408
K00481	0.0215202
K00483	1.3364167
K00484	4.6289283
K00485	0.1969097
K00486	0.3507789
K00491	0.0731686
K00492	0.0121948
K00493	0
K00495	0
K00496	0.4777481
K00499	0
K00500	0.4387247
K00505	0.0139881
K00507	0.1614013
K00508	0.6864938
K00510	0.5970284
K00511	0.003228
K00517	5.7464552
K00518	0.003228
K00519	0
K00520	3.013875
K00523	0.2254626
K00525	120.9117073
K00526	121.4559621
K00527	106.0091653
K00528	3.2873135
K00529	0.2001377
K00530	0
K00531	0.0084393
K00532	0.0105491
K00533	0.0052746
K00534	0
K00537	44.5436439
K00538	0.0021098
K00539	0
K00540	81.2009403
K00543	0
K00545	0.1434679
K00547	37.0142902
K00548	7.3696607
K00549	83.8533375
K00554	100.5463022
K00556	0.5890073
K00557	21.6434945
K00558	96.8169351
K00559	0
K00560	100.2208649
K00561	6.6152523
K00563	50.4882466
K00564	96.7876457
K00566	97.6095874
K00567	83.9143916
K00568	6.5158029
K00569	0.003228
K00570	0.1721614
K00571	49.3280713
K00573	1.4814955
K00574	17.3665956
K00575	0.7922887
K00584	0.0126589
K00588	0.0580834
K00590	0.7015159
K00595	0.5103364
K00596	0.0910304
K00598	0.2487184
K00599	90.1105446
K00600	98.2280516
K00602	95.4086726
K00603	18.2562918
K00604	99.2377901
K00605	2.3518436
K00606	4.3590073
K00607	0.0064561
K00608	0
K00609	77.5684153
K00610	0.4820942
K00611	99.1018893
K00612	0.1000477
K00613	0.0681472
K00614	14.7350618
K00615	188.9407893
K00616	78.0132193
K00619	0.308034
K00620	19.0857242
K00622	0.2510688
K00624	0.035867
K00625	74.7793152
K00626	79.1373033
K00627	99.5583529
K00631	21.7124321
K00632	3.3447142
K00633	1.7812801
K00634	0.8598309
K00635	1.0401423
K00638	5.5121173
K00639	3.0844566
K00640	103.353529
K00641	21.9085667
K00643	0.1898899
K00645	99.2073373
K00646	0
K00647	24.878027
K00648	108.8239016
K00651	52.878186
K00652	20.4558871
K00655	101.5939789
K00656	151.8263182
K00657	24.1431322
K00658	24.1702097
K00661	46.1318959
K00662	2.1382077
K00663	0.0307738
K00666	5.5522751
K00672	0.0860807
K00673	0
K00674	72.5201265
K00675	0.8218531
K00676	6.8941233
K00677	20.9568254
K00680	62.8491059
K00681	2.7113197
K00683	4.9138393
K00684	1.2383597
K00685	0.0860807
K00686	0.0158237
K00687	58.6073255
K00688	118.811573
K00689	10.0387956
K00690	38.2319041
K00691	8.7054577
K00692	4.6970466
K00693	0
K00694	3.6210371
K00696	0.0845743
K00697	0.4521348
K00700	70.0053938
K00701	2.8060636
K00702	0.0010549
K00703	71.5024761
K00705	101.273983
K00712	9.8366481
K00713	0
K00720	1.5751932
K00721	2.86018
K00729	0
K00737	0.0010549
K00745	1.597946
K00748	22.5531537
K00752	21.8024726
K00754	9.1500411
K00756	51.6143201
K00757	45.9726957
K00758	0.4317962
K00759	102.4698902
K00760	102.8634638
K00761	100.7415786
K00762	99.611752
K00763	82.4349604
K00764	96.9808598
K00765	33.4797966
K00766	58.693524
K00767	35.7997032
K00768	1.7589332
K00769	30.7159561
K00772	0.4120482
K00773	98.4519912
K00776	0.035867
K00777	0.0802703
K00782	11.5717256
K00783	97.3974908
K00784	77.938023
K00785	17.5923991
K00786	21.381497
K00788	77.0709906
K00789	116.6832576
K00790	172.8164774
K00791	98.3646584
K00793	51.1217168
K00794	51.9045606
K00795	21.8343797
K00796	96.2616653
K00797	20.5258949
K00798	0.5599467
K00799	35.7980408
K00800	96.9536208
K00801	0.0049701
K00803	0.3639443
K00805	46.8208443
K00806	98.4338436
K00808	0.0968408
K00809	0.5896529
K00810	0
K00812	2.5353305
K00813	15.6676101
K00817	67.0922109
K00818	9.0594797
K00819	2.7597886
K00820	98.4457725
K00821	5.418878
K00822	0.0968408
K00823	1.8828239
K00824	0.8755339
K00826	102.5969866
K00830	0.1893142
K00831	57.7474686
K00832	0.6872491
K00833	21.3005566
K00835	0.4304036
K00836	18.487178
K00837	0.928833
K00839	0.9323821
K00840	0
K00841	63.799419
K00842	0.0010549
K00843	0
K00844	0.0084393
K00845	83.4033356
K00847	86.4967656
K00848	18.7525683
K00849	78.4608175
K00850	98.5204424
K00851	15.4550753
K00852	40.4166536
K00853	0.3644741
K00854	18.4535706
K00855	0.1240575
K00856	0.2585165
K00857	99.3304116
K00858	99.8666649
K00859	99.5701378
K00860	0.5121502
K00862	0
K00863	31.4532538
K00864	79.647736
K00865	77.8832882
K00867	97.2127423
K00868	130.6694264
K00869	76.2774376
K00870	0
K00872	83.8650397
K00873	100.8381325
K00874	87.0675404
K00875	0
K00876	105.0592457
K00878	75.1697459
K00879	16.6397444
K00880	12.2669747
K00881	0.0742235
K00882	99.9830115
K00883	0.0419643
K00884	17.8968708
K00885	19.1437502
K00886	1.0677598
K00887	0
K00891	97.4339303
K00892	0
K00893	0
K00895	0.0932541
K00897	8.8979175
K00899	0.041458
K00901	95.9688029
K00903	0.0017421
K00906	0
K00912	22.5531537
K00917	75.3731644
K00918	0.0010549
K00919	57.8546704
K00924	1.5474581
K00925	108.4313246
K00926	82.4601945
K00927	100.1006779
K00928	74.4516607
K00929	0.9630982
K00930	23.1896894
K00931	96.5878
K00932	0
K00934	0.0010549
K00936	60.6348174
K00937	6.6027031
K00938	76.3559444
K00939	98.9797252
K00940	99.5159798
K00941	60.989497
K00942	104.5816237
K00943	99.840086
K00945	101.6063091
K00946	23.3929261
K00947	0
K00948	175.9103972
K00949	75.4395051
K00950	71.0628891
K00951	105.6549833
K00952	0
K00954	99.71808
K00955	0.4156349
K00956	1.384434
K00957	2.2220122
K00958	0.3888185
K00960	0
K00962	94.9560664
K00963	114.3525087
K00965	87.7759401
K00966	0.3863084
K00968	0.1484682
K00969	80.2997019
K00970	22.5964475
K00971	1.1488022
K00972	0.0105491
K00973	70.0157888
K00974	97.8930992
K00975	120.9387206
K00978	0.2142439
K00979	22.7308682
K00980	8.0493555
K00981	102.7659051
K00982	21.0606964
K00983	32.9168765
K00984	1.5646019
K00985	0
K00986	1.4864668
K00988	0
K00989	19.6171446
K00990	18.995802
K00991	49.0887389
K00992	0.0021098
K00995	102.8241532
K00996	7.4984888
K00997	77.9099114
K00998	21.3178954
K00999	0.035867
K01000	99.984912
K01002	0.1992046
K01003	0.1076009
K01004	0.035867
K01005	11.8613496
K01006	23.5790894
K01007	5.7328467
K01008	19.0092037
K01011	5.8019703
K01012	32.2086151
K01013	0
K01023	0.5977885
K01026	1.2521444
K01027	0.035867
K01028	0.9055686
K01029	0.947765
K01031	0.1434679
K01032	0.1434679
K01034	36.5382214
K01035	36.5213428
K01036	0
K01039	0.0263728
K01040	0.0263728
K01041	0.1107657
K01042	19.0935303
K01043	0.0710166
K01046	0.4132177
K01048	17.1505194
K01051	0.5993245
K01053	3.2495264
K01054	0.1076009
K01055	0.5597991
K01056	99.9753207
K01057	21.1247632
K01058	1.2203615
K01060	31.3624538
K01061	0.8925221
K01066	9.9469806
K01067	0.0935284
K01069	25.4972128
K01070	19.0563302
K01071	35.1124303
K01073	0.1605406
K01075	0.0307738
K01076	0.0096841
K01077	2.4071183
K01078	5.6121272
K01079	64.4227212
K01081	51.371137
K01082	21.9620803
K01083	0.3514245
K01085	5.3739814
K01087	0.3456521
K01089	16.3363049
K01090	50.7952194
K01091	81.1224672
K01092	99.0988464
K01093	0
K01095	21.748299
K01096	24.4576108
K01101	31.3872857
K01103	0
K01104	144.9144057
K01112	0.0221863
K01113	0.5285357
K01114	0.3515536
K01115	0.0107601
K01117	0
K01118	42.3551563
K01119	48.5592149
K01120	0.1110441
K01121	0
K01126	103.2186737
K01128	0.0010549
K01129	29.2087423
K01130	0.8651113
K01133	0
K01138	0.9140925
K01139	24.5040465
K01141	21.3178954
K01142	104.7639207
K01143	0
K01144	0.2379921
K01146	0
K01147	20.1855422
K01150	0
K01151	9.0974618
K01152	0
K01153	134.2874336
K01154	185.1959608
K01155	24.0911206
K01156	29.7740626
K01157	0
K01158	0
K01159	23.4101057
K01160	3.6349592
K01163	0.7563713
K01166	21.3308075
K01167	0
K01169	0
K01173	0.3277312
K01174	0.3857098
K01175	17.9936363
K01176	65.9464559
K01178	0.0172161
K01179	1.0628034
K01180	0
K01181	0.4644101
K01182	8.4812482
K01183	2.9543753
K01184	0
K01185	16.5589352
K01186	31.5699686
K01187	14.7099714
K01190	35.0533546
K01191	51.3927401
K01192	0.0947141
K01193	115.9468894
K01194	0.2261771
K01195	23.66636
K01197	39.586544
K01198	6.1635405
K01199	0.0307738
K01200	34.2456264
K01201	0.9905149
K01202	0
K01205	0.0372299
K01206	34.2475781
K01207	64.3634652
K01208	2.2650883
K01209	3.0787966
K01210	0
K01212	0.2762137
K01213	0
K01214	0
K01215	34.7895657
K01216	0.0307738
K01218	2.2160475
K01219	0
K01220	70.5088251
K01222	13.8248127
K01223	244.4742388
K01224	3.5736548
K01225	0.0031647
K01226	60.4584305
K01227	20.0566588
K01232	3.3859005
K01233	0.0823801
K01234	13.0124011
K01235	0.8306637
K01236	0.4109933
K01238	12.8755908
K01239	8.1470589
K01241	0.1610427
K01243	98.415778
K01246	98.4532053
K01247	1.2054401
K01249	0
K01250	0.6560661
K01251	0.889121
K01252	0.4662707
K01253	0
K01255	23.1918453
K01256	88.0255577
K01258	98.7646894
K01259	8.7748333
K01261	72.4947284
K01262	94.4466382
K01263	0.2442951
K01264	0.1793349
K01265	101.9542621
K01266	0.5125813
K01267	0.3375715
K01269	24.60641
K01270	32.5116245
K01271	53.9403004
K01273	0.5347934
K01274	24.7168249
K01277	0.0258242
K01278	1.2345704
K01281	75.2530337
K01283	0.003228
K01284	1.3549105
K01286	15.9381161
K01289	0.003228
K01295	2.3119417
K01297	1.1310542
K01299	1.992516
K01301	0.0064561
K01303	0.1605406
K01304	56.2596595
K01305	0.7212469
K01308	0.0411415
K01318	0.0480919
K01322	1.3586703
K01338	23.2964566
K01342	0
K01347	20.9962924
K01354	7.1787542
K01355	0
K01356	28.5012821
K01358	109.861255
K01361	38.1924536
K01362	51.0184086
K01364	8.4489646
K01372	77.9017675
K01376	0.1605406
K01387	0.0168786
K01389	0.1076009
K01390	2.8060636
K01392	0
K01399	0
K01400	0.003228
K01401	0.0662002
K01406	0
K01407	5.1180673
K01408	0
K01409	101.4161219
K01412	0.0010549
K01414	21.7823009
K01415	0.0307738
K01417	41.2133121
K01419	26.4333195
K01420	35.2366401
K01421	65.3566116
K01422	21.8304278
K01423	6.5197136
K01424	96.3593591
K01425	2.2295754
K01426	43.9197723
K01428	19.7078954
K01429	17.9346117
K01430	19.4994782
K01431	0
K01432	0.0215202
K01433	19.8534643
K01434	0.327516
K01436	3.9057325
K01438	8.8844717
K01439	80.3107226
K01442	15.8044671
K01443	99.9228498
K01444	0.3100847
K01446	31.9421943
K01447	9.7310462
K01448	37.2491612
K01449	0.1550719
K01451	2.1357596
K01452	0
K01453	0.1491349
K01455	0.2382049
K01457	0.2076064
K01458	0
K01459	0
K01460	3.0306486
K01461	0
K01462	168.049524
K01463	7.5760119
K01464	0.5632719
K01465	80.7606098
K01466	1.2587862
K01467	24.114017
K01468	18.8118319
K01469	0.0717339
K01470	0.5979446
K01471	0
K01473	0.1607684
K01474	0.1976903
K01476	0.4943764
K01477	0.1076009
K01478	58.6546254
K01479	19.5784382
K01480	6.5372548
K01482	0.1171922
K01483	0.1088668
K01484	0
K01485	4.4419983
K01486	3.3446756
K01487	0.6782571
K01488	42.6238653
K01489	96.0099397
K01491	99.7665891
K01492	0
K01493	76.8809257
K01494	22.4697556
K01495	90.9498546
K01496	15.4531902
K01497	16.6517519
K01499	0.0903003
K01500	0.0064561
K01501	0.2266933
K01502	0.0989211
K01503	0
K01504	0
K01505	0.3316259
K01506	0.0204231
K01507	38.1528058
K01512	81.134183
K01515	99.8355817
K01518	4.2090954
K01520	103.6128674
K01521	0.8162902
K01523	15.491167
K01524	31.9439601
K01525	21.7004764
K01529	3.640068
K01531	14.3952365
K01533	105.8809572
K01534	50.1153471
K01535	0.4837316
K01537	80.7668379
K01541	2.8060636
K01545	0.0104527
K01546	3.0573552
K01547	3.0242852
K01548	2.8645508
K01550	0.0010549
K01551	1.1213996
K01552	29.7673422
K01554	0.3597377
K01555	0.7266647
K01556	0.3539436
K01560	5.1451264
K01561	0.3212963
K01563	0.4737816
K01564	0
K01565	0.003228
K01567	5.393622
K01569	1.4566212
K01571	41.9452461
K01572	25.5728947
K01573	7.2530846
K01574	1.0614045
K01575	58.5083893
K01576	0.0656154
K01577	1.0407879
K01578	0.0860807
K01579	4.5911306
K01580	5.744491
K01581	9.6967659
K01582	2.1164712
K01583	6.3157529
K01584	0.1280451
K01585	1.670655
K01586	78.7407488
K01588	98.6353938
K01589	102.3839396
K01590	3.3052957
K01591	99.5862109
K01593	0.0215202
K01595	90.7454467
K01596	0.8344346
K01597	77.0138162
K01598	66.8316569
K01599	21.5049923
K01601	0.071312
K01602	0.0379768
K01607	22.8507935
K01608	0.0128699
K01609	40.2444271
K01610	34.4368667
K01611	0.2265568
K01612	0
K01613	25.4931849
K01615	0
K01616	0.3228028
K01617	0.20191
K01618	0.0042829
K01619	94.4453069
K01620	16.9406546
K01621	3.4037845
K01622	0.0042196
K01623	0.5459839
K01624	111.0635344
K01625	91.5316454
K01626	122.9124848
K01627	23.1453892
K01628	35.2191709
K01629	6.1676727
K01630	0.628478
K01631	0.0322803
K01632	0.1878712
K01633	73.2210322
K01635	102.2846202
K01636	16.9740519
K01637	0.7959472
K01638	0.5771586
K01639	74.4818436
K01640	0.9857508
K01641	76.1777361
K01643	35.6090045
K01644	38.0161119
K01646	37.0775662
K01647	33.2512708
K01649	62.2289883
K01652	109.8736347
K01653	67.8927944
K01654	16.643324
K01655	0
K01657	58.7492261
K01658	78.7964544
K01659	0.4796609
K01661	27.5026782
K01662	32.5610491
K01664	21.3946912
K01665	19.2579822
K01666	0.582218
K01667	3.8299406
K01668	2.1932137
K01669	18.2414829
K01671	0
K01673	89.3630214
K01674	19.4851514
K01676	0.7418484
K01677	0.0928321
K01678	0.0907223
K01679	26.7859126
K01681	28.6778117
K01682	5.2995211
K01684	0.3449885
K01685	1.5038899
K01686	35.9054776
K01687	74.3903361
K01689	103.3100783
K01690	0.5788928
K01692	5.3748771
K01693	17.4551596
K01695	60.3045026
K01696	64.2892021
K01697	1.5118222
K01698	10.5020921
K01699	1.2157428
K01703	51.5413558
K01704	68.3617026
K01706	0.8865894
K01707	0.0107601
K01708	0.7249939
K01709	0.1982093
K01710	92.6393954
K01711	0.8936361
K01712	21.5871216
K01713	0.6329086
K01714	83.7747883
K01715	0.9198949
K01716	21.4039761
K01719	12.1717787
K01720	0.9285327
K01721	0.1219477
K01722	0
K01724	0.6405419
K01725	0.3055022
K01726	0.0096208
K01727	35.0864933
K01728	0.3582478
K01729	0.0172161
K01730	0.6134983
K01732	0
K01733	84.2950677
K01734	20.0259565
K01735	94.8600231
K01736	96.704358
K01737	36.9056008
K01738	107.6617107
K01739	56.323491
K01740	46.2492457
K01743	0
K01744	24.8456697
K01745	23.1569353
K01746	10.5259032
K01749	10.4884542
K01750	3.8682775
K01751	0.5421736
K01752	159.7003051
K01753	1.1389827
