function.	air_10
K00001	22.3987367
K00002	5.2057856
K00003	85.2736334
K00004	29.5707567
K00005	56.2818976
K00007	2.6063829
K00008	19.8190359
K00009	37.4627801
K00010	24.0055931
K00011	0
K00012	62.2717879
K00013	96.967724
K00014	156.4374229
K00015	0
K00016	123.8341929
K00018	5.4343971
K00019	6.1182486
K00020	9.2076548
K00021	2.0534389
K00023	1.5425531
K00024	64.6521394
K00027	53.5028937
K00028	0.0438693
K00029	26.876477
K00030	0.0265957
K00031	99.9259691
K00032	0
K00033	99.7692932
K00034	3.9450354
K00035	0
K00036	101.2749204
K00038	2.0534389
K00039	2.2044917
K00040	26.6576374
K00041	6.5753402
K00042	23.841607
K00043	0
K00045	6.1603166
K00046	41.1756116
K00048	13.1038216
K00050	2.5768321
K00052	102.7446787
K00053	99.7924421
K00054	23.0694905
K00055	2.0609984
K00057	101.5987375
K00058	88.7991949
K00059	122.4476828
K00060	14.8746197
K00064	0
K00065	17.6500054
K00066	0
K00067	55.5904615
K00068	17.2956375
K00073	11.1340479
K00074	21.5941964
K00075	103.0535611
K00076	1.7464537
K00077	115.205706
K00082	0
K00086	0.5910165
K00087	1.7464537
K00088	168.6325964
K00090	14.940898
K00091	0.143946
K00094	12.0153662
K00096	0.7653619
K00097	46.3387925
K00098	40.8199778
K00099	74.4926706
K00100	12.4408481
K00101	40.2064036
K00102	0.5466902
K00103	0
K00104	5.372458
K00105	0.2303136
K00106	0
K00108	61.9365306
K00111	91.8787735
K00112	14.8746197
K00113	14.8746197
K00114	0.106383
K00116	117.3273369
K00117	13.1038217
K00118	0
K00119	0.466903
K00121	30.6972452
K00122	16.9072945
K00123	53.6662878
K00124	16.7086789
K00126	0
K00127	14.8936167
K00128	91.9620357
K00129	0
K00130	50.5712727
K00131	0.3345031
K00132	0
K00133	100.5962956
K00134	191.01524
K00135	151.6983097
K00137	13.8524426
K00138	13.1826239
K00140	16.3346434
K00141	0.0531915
K00145	95.7201075
K00146	12.1374867
K00147	76.3188189
K00148	1.0267194
K00150	0
K00151	12.744928
K00152	0
K00153	12.3396302
K00154	0.0531915
K00155	0
K00156	60.1081103
K00158	23.8756536
K00161	32.1543286
K00162	32.1543286
K00163	75.5023632
K00164	61.9155109
K00166	23.6702123
K00167	23.6702123
K00169	0
K00170	0
K00171	0
K00172	0
K00174	23.9361697
K00175	23.9361697
K00176	0
K00177	0
K00179	0.0531915
K00180	0.0531915
K00184	0
K00185	0
K00194	0
K00196	0
K00197	0
K00198	0
K00200	0
K00201	0
K00202	0
K00207	0
K00208	55.3191478
K00209	0
K00210	3.6052009
K00211	0
K00214	0
K00215	100.0554226
K00216	18.7611328
K00217	5.1335972
K00218	0
K00219	19.0993179
K00220	0
K00221	0.5635765
K00224	0
K00226	101.6385592
K00228	14.4897554
K00230	14.6466563
K00231	68.7120052
K00232	6.1603166
K00239	100.7417243
K00240	99.8936155
K00241	98.7841538
K00242	30.878644
K00243	24.1966434
K00244	18.2263755
K00245	14.6010636
K00246	14.5981085
K00247	14.5981085
K00248	0.1595744
K00249	13.4859437
K00252	33.354938
K00253	0.2659574
K00254	0
K00255	0
K00256	0
K00257	22.2828648
K00258	0
K00259	65.3443007
K00260	39.82185
K00261	13.4009565
K00262	74.2495879
K00263	2.9834063
K00265	48.0764923
K00266	50.1540562
K00270	0
K00271	0
K00273	0
K00274	0.4065349
K00275	32.1095456
K00276	2.1010637
K00278	43.1264606
K00279	0
K00280	0.018997
K00281	56.486864
K00282	23.9361697
K00283	24.4997462
K00284	0
K00285	38.8529984
K00286	100.5694939
K00287	101.081933
K00290	0.0932222
K00292	0
K00293	0
K00294	23.9361697
K00297	71.507297
K00298	0
K00299	66.7096863
K00301	5.1335972
K00302	0.0531915
K00303	0.0531915
K00304	0.0531915
K00305	0.0531915
K00309	0
K00311	23.0397948
K00313	24.6465151
K00314	0
K00315	0
K00316	0
K00317	9.6685387
K00318	24.1831301
K00320	0
K00322	14.5685577
K00324	34.699543
K00325	35.1450962
K00329	0.2127659
K00330	31.3534273
K00331	31.3829781
K00332	16.9642853
K00333	16.9832823
K00334	31.3829781
K00335	32.2547275
K00336	30.3486991
K00337	31.3829781
K00338	31.5919446
K00339	31.3534273
K00340	30.6934588
K00341	31.3829781
K00342	31.3829781
K00343	29.9448378
K00344	21.0286204
K00346	17.5531912
K00347	17.5531912
K00348	18.617021
K00349	17.5531912
K00350	17.8486995
K00351	17.5531912
K00353	0
K00354	0
K00355	1.7991274
K00356	0.3005044
K00358	4.8058742
K00359	2.3019312
K00360	0
K00362	43.6057008
K00363	39.9131139
K00364	38.162843
K00365	0
K00366	0
K00367	0
K00368	44.8188461
K00370	67.5517472
K00371	69.3034077
K00372	3.5638298
K00373	68.0645244
K00374	68.7911933
K00375	80.7497751
K00376	3.7115838
K00378	14.5875546
K00380	56.1743318
K00381	35.7704316
K00382	203.0192222
K00383	63.2083704
K00384	127.0690651
K00385	9.3085106
K00386	0
K00387	0
K00389	22.9520586
K00390	47.1000257
K00392	13.651304
K00394	0
K00395	0
K00397	0
K00404	16.5425529
K00405	16.5425529
K00406	8.3776594
K00407	8.2712764
K00410	0
K00411	17.6063827
K00412	17.5531912
K00413	16.4893614
K00423	0
K00425	100.2258886
K00426	103.1034355
K00427	14.2828996
K00428	16.2913709
K00432	111.6095429
K00433	3.0470863
K00435	0
K00436	0
K00437	0
K00441	0
K00446	1.2660811
K00448	8.8464868
K00449	9.8732062
K00450	18.0525545
K00451	0.106383
K00452	0
K00453	0.3723404
K00455	11.6962173
K00456	0
K00457	7.821073
K00459	69.3202416
K00462	0
K00464	0
K00466	0.1595744
K00467	0
K00468	0
K00469	0
K00470	0.0886525
K00471	0
K00472	0.2659574
K00476	0
K00477	0.0531915
K00478	0
K00479	1.0267194
K00480	22.1850431
K00481	9.1124442
K00483	11.0086681
K00484	26.6755315
K00485	3.0801583
K00486	0
K00491	23.9361697
K00492	7.0251937
K00493	0
K00494	0
K00495	0
K00496	2.1598218
K00499	0
K00500	0.2659574
K00504	0
K00505	1.1862939
K00507	0.2659574
K00508	35.1478226
K00510	59.4659345
K00514	0
K00517	3.2734747
K00518	0
K00520	12.3669743
K00523	10.2078407
K00524	0
K00525	116.6612349
K00526	153.6241547
K00527	72.5067306
K00528	97.6496772
K00529	1.5839242
K00530	2.0534389
K00531	0
K00532	0
K00533	0
K00534	0
K00535	0
K00537	42.559712
K00538	0
K00539	0
K00540	84.3161837
K00543	0
K00547	29.60037
K00548	51.8527021
K00549	94.2389614
K00554	101.5219403
K00555	0
K00556	14.8936167
K00557	21.7177252
K00558	121.0913091
K00559	0
K00560	101.1764029
K00561	10.1937296
K00563	59.0082289
K00564	15.5585102
K00566	99.0030099
K00567	91.8880649
K00568	33.1704596
K00569	0
K00570	0
K00571	20.6656335
K00573	32.4020988
K00574	73.4588938
K00575	13.5845151
K00577	0
K00584	0
K00587	0
K00588	2.1864176
K00590	0.0054837
K00594	0
K00595	37.2278572
K00596	0
K00598	4.1856634
K00599	27.7431468
K00600	102.4133161
K00602	98.7429713
K00603	0.1425751
K00604	102.3139111
K00605	81.9577067
K00606	78.583755
K00607	0
K00608	0
K00609	99.9413234
K00610	30.8510633
K00611	133.4301368
K00612	0.106383
K00613	0.1899696
K00614	0.1151568
K00615	153.8490867
K00616	116.4143122
K00617	0
K00619	0.4255318
K00620	77.1768065
K00624	3.0801583
K00625	24.2443513
K00626	98.2033109
K00627	62.9711974
K00631	14.5124111
K00632	37.4282057
K00633	2.8233703
K00634	1.7439209
K00635	0
K00638	1.5661633
K00639	36.9659692
K00640	102.5806781
K00641	82.7942015
K00643	2.2543059
K00645	57.6080747
K00646	0.018997
K00647	19.7310871
K00648	60.2513161
K00651	15.7785965
K00652	84.9839469
K00653	0
K00654	0
K00655	112.8811646
K00656	110.2932754
K00657	23.2112127
K00658	94.770533
K00661	34.7755021
K00662	0.1532378
K00663	0
K00666	64.6202661
K00672	0
K00673	13.93814
K00674	113.4411765
K00675	15.3184844
K00676	0.0493529
K00677	31.1170207
K00680	17.1837675
K00681	59.2863709
K00683	3.1185439
K00684	31.3829781
K00685	0.2659574
K00686	0
K00687	0.433209
K00688	71.8213481
K00689	0.634864
K00690	4.1088951
K00691	17.1247042
K00692	0.0329019
K00693	0
K00694	16.0482316
K00695	0
K00696	0
K00697	58.9821845
K00698	0
K00700	56.833311
K00701	0.0219346
K00702	0
K00703	15.7703073
K00705	56.7129112
K00712	42.84278
K00713	0.968282
K00720	0.0109673
K00721	43.8061069
K00737	0
