function.	air_7
K00001	30.6475571
K00002	5.1417303
K00003	99.2935318
K00004	13.2598939
K00005	36.8256707
K00007	0
K00008	39.5989974
K00009	47.6194515
K00010	12.9614027
K00011	0
K00012	52.5482179
K00013	91.8763113
K00014	142.6320284
K00015	0
K00016	175.3691164
K00018	0.0531632
K00019	5.5743063
K00020	1.0617629
K00021	2.0399837
K00023	0
K00024	55.8483836
K00027	69.5790528
K00028	0.3376138
K00029	0.5847953
K00030	0.1063264
K00031	97.2771663
K00032	0
K00033	98.0156573
K00034	8.3820663
K00035	0
K00036	99.3451018
K00038	2.0399837
K00039	0
K00040	4.4346242
K00041	0.9987089
K00042	0.0531632
K00043	0
K00045	6.119951
K00046	31.0255323
K00048	0.3721425
K00050	0.1594896
K00052	100.2152089
K00053	98.6073427
K00054	52.0020502
K00055	1.0199918
K00057	102.3541349
K00058	99.8750777
K00059	148.1620847
K00060	1.1278195
K00064	0
K00065	0.8392192
K00066	0
K00067	32.8184008
K00068	1.6190246
K00073	2.3948761
K00074	18.0264429
K00075	103.0068119
K00076	0
K00077	146.763623
K00082	0
K00086	0
K00087	0.2126528
K00088	169.5090431
K00090	0
K00091	0.722362
K00094	0
K00096	1.3940662
K00097	1.4961646
K00098	29.5797632
K00099	46.9357558
K00100	7.7746129
K00101	10.2416894
K00102	0
K00103	0
K00104	4.36374
K00105	1.7724724
K00106	0
K00108	82.3997977
K00111	89.8282525
K00112	0.5430242
K00113	0.5430242
K00114	0
K00116	151.0164296
K00117	0
K00118	0
K00119	0
K00121	1.3240432
K00122	35.9231411
K00123	51.9774889
K00124	2.0399837
K00126	0
K00127	0
K00128	170.5661261
K00129	0
K00130	71.2634297
K00131	2.6806316
K00132	0.1063264
K00133	99.3357335
K00134	194.2484817
K00135	114.8809376
K00137	0
K00138	0
K00140	9.817885
K00141	0
K00145	88.2734663
K00146	3.0599755
K00147	49.6231986
K00148	1.0199918
K00150	0
K00151	2.0399837
K00152	0
K00153	12.2816731
K00154	0
K00155	0
K00156	45.3808938
K00158	51.7690273
K00161	64.822369
K00162	64.822369
K00163	44.4444442
K00164	56.5619474
K00166	50.2923976
K00167	50.2923976
K00169	0.265816
K00170	0.1063264
K00171	0.1063264
K00172	0.2126528
K00174	50.9303561
K00175	50.9303561
K00176	0
K00177	0.0531632
K00179	0.265816
K00180	0.265816
K00184	0.5847953
K00185	0.5847953
K00194	0.0531632
K00196	0
K00197	0.0531632
K00198	0.1063264
K00200	0
K00201	0
K00202	0
K00207	0
K00208	51.4619882
K00209	0.0531632
K00210	0
K00211	0
K00214	0
K00215	99.3309966
K00216	4.0799673
