KO	air_4
K00001	0.000644720793477226
K00002	0.000186758469476936
K00003	0.000396816405266737
K00004	0.000240624258034635
K00005	6.94058493636375e-05
K00007	1.78179824465187e-06
K00008	0.000345551215270346
K00009	0.000165429395677837
K00010	0.000697615715797309
K00012	0.000399253465410581
K00013	0.000351647159974165
K00014	0.000765778154446487
K00015	0.000807507775964673
K00016	0.000594563271618297
K00018	0.000366861378546561
K00019	0.000298931268645538
K00020	0.000124750316388596
K00021	1.39082014305308e-06
K00023	0.000166942334331289
K00024	0.00026922379651773
K00027	0.000431361412768554
K00029	0.000419681324508093
K00030	2.13000128046585e-05
K00031	0.000371835850009702
K00032	7.12434331326624e-06
K00033	0.000402458041261873
K00034	0.0003162063185982
K00035	2.18443328460624e-05
K00036	0.000407588138653919
K00038	0.000398752786726049
K00039	1.39351579960776e-05
K00040	4.4925870061435e-05
K00041	1.04302948005862e-05
K00042	2.84804296697675e-05
K00043	1.27102240966514e-05
K00045	0.000141741370791123
K00046	0.000237904943367815
K00048	3.76138579538891e-05
K00050	4.86611242572873e-06
K00052	0.000414249310102943
K00053	0.000381280384849932
K00054	0.000217109028485052
K00055	0.000204340574510993
K00057	0.000435754885301071
K00058	0.00129899022704567
K00059	0.00341330379030983
K00060	2.11180351394436e-05
K00064	2.32753979108873e-05
K00065	0.000247210507976168
K00066	1.61056049126975e-06
K00067	0.00046477983104319
K00068	0.000167161120172959
K00073	2.13077096679743e-05
K00074	0.000127519103431022
K00075	0.000477098356207034
K00076	1.38358516193633e-05
K00077	0.000546248934680633
K00082	3.27310253829451e-06
K00086	1.97924789711268e-05
K00087	2.44540512325358e-05
K00088	0.000802716349996235
K00090	0.000465979392388639
K00091	0.000406237178775832
K00094	7.69557693616781e-07
K00096	8.67477028524277e-06
K00097	4.97588354948736e-05
K00098	2.37666240523437e-05
K00099	0.000224268417230581
K00100	1.02135653785515e-05
K00101	0.000190765811037585
K00102	3.71367251722039e-05
K00103	7.62422004205301e-06
K00104	6.61190317513605e-05
K00105	4.51334956888638e-05
K00106	0
K00108	0.000212904695044239
K00109	0
K00111	0.000413053676295527
K00112	2.68349001291382e-05
K00113	2.68107616858951e-05
K00114	9.34793754693067e-06
K00116	0.000504290262172926
K00117	2.60789118412791e-05
K00118	0.000247549538614048
K00121	0.000562708764567012
K00122	0.000137874996591073
K00123	0.00039290491209628
K00124	5.70735416152652e-05
K00125	3.51731601541669e-07
K00126	2.467308065172e-06
K00127	3.26498039454225e-05
K00128	0.00184262598208454
K00129	8.94706776576584e-09
K00130	0.000737766736611794
K00131	7.51710643117432e-05
K00132	0.000147168323209934
K00133	0.000433594083306086
K00134	0.000769234133620811
K00135	0.00174409049874429
K00137	0.000324805548523274
K00138	0.000523865795685365
K00140	0.000317377259386588
K00141	0.00025864443919642
K00145	0.000371284232290599
K00146	0.00029820343768173
K00147	0.000249740031760459
K00148	1.71207958750654e-05
K00150	0.000253585029337091
K00151	0.000420352026994162
K00152	5.27597402312503e-06
K00153	0.000173940313793227
K00154	0.000227069052600927
K00156	0.000272995582432985
K00158	0.000189694754495165
K00161	0.000420331054112341
K00162	0.000451781683992492
K00163	0.00019957721873029
K00164	0.000362135686205207
K00166	0.000166348969380966
K00167	0.000237445304166915
K00169	3.63382012269729e-06
K00170	2.64488205370407e-06
K00171	3.21583178552383e-06
K00172	2.51236858244049e-06
K00174	0.000178240939253931
K00175	0.000174906395450389
K00176	1.09036796477917e-05
K00177	1.09036796477917e-05
K00179	1.180462016555e-05
K00180	1.17010416226133e-05
K00183	0
K00184	1.45771840237483e-05
K00185	7.48678826275795e-06
K00186	5.27597402312503e-06
K00187	3.16558441387502e-06
K00193	0
K00194	2.81385281233335e-06
K00196	4.26170497360921e-06
K00197	3.16558441387502e-06
K00198	7.62856759915443e-06
K00200	2.30579605455094e-06
K00201	6.30566563005517e-06
K00202	2.11038960925001e-06
K00205	1.86818564247063e-06
K00208	0.000357029694249187
K00209	4.74171337377523e-06
K00210	7.62340014645747e-06
K00214	0
K00215	0.000410446816267439
K00216	5.5274524735207e-05
K00217	0.000199408634087601
K00218	4.16697974315016e-06
K00219	0.00022355009266828
K00220	2.25160823907271e-05
K00221	2.18454672037073e-05
K00226	0.00022986758280911
K00228	1.40358223147475e-05
K00230	1.36490515049508e-05
K00231	0.000339637510765854
K00232	9.01416298698847e-06
K00239	0.000391713553663103
K00240	0.000342389324083533
K00241	0.000340986180606324
K00242	1.86417748817084e-05
K00243	0.000233294222218987
K00244	0.00054730208029787
K00245	2.64690114543304e-05
K00246	2.64690114543304e-05
K00247	2.64690114543304e-05
K00248	0.00025429807917606
K00249	0.000203259050429432
K00252	0.000353556945570763
K00253	6.9034601436849e-05
K00254	0.0003581464145381
K00255	1.50355511757425e-05
K00256	9.95030188571826e-07
K00257	3.45358404304851e-08
K00259	0.000392997020251075
K00260	0.000178391507452372
K00261	0.00025398149776812
K00262	0.000253178489113891
K00263	8.32557761743936e-05
K00265	0.000353738793688681
K00266	0.000367447226514876
K00270	0
K00271	6.25511981376883e-06
K00273	2.4512018020584e-06
K00274	7.88744259438746e-05
K00275	5.54642698046973e-05
K00276	2.89489257869268e-06
K00278	8.56868469412665e-05
K00281	0.000200925190923921
K00282	0.000200732810385627
K00283	0.000186277288319623
K00284	0.000494304667961633
K00285	0.000241835843095243
K00286	0.000419460515148106
K00287	0.000460788718486429
K00288	0
K00290	2.92566077171906e-05
K00293	2.11038960925001e-06
