KO	air_11
K00001	0.000468326303032604
K00002	0.000139828693844971
K00003	0.000446055185816531
K00004	0.000322088358933262
K00005	0.000112158046060806
K00007	4.57471735157149e-06
K00008	0.000312502881380227
K00009	0.000103728805826588
K00010	0.000298142105787901
K00012	0.000526028646653317
K00013	0.000449831746934315
K00014	0.00065511999027475
K00015	0.000638518885517379
K00016	0.000487447844631088
K00018	0.000503379825818304
K00019	0.000432002717824138
K00020	0.000400558974343501
K00021	3.01489782505623e-05
K00023	0.000132695725497912
K00024	0.000391913446634981
K00027	0.000366722844003973
K00029	0.000451340826324489
K00030	7.68309138449481e-06
K00031	0.000445301209346241
K00032	6.11377626126633e-06
K00033	0.000319003965830217
K00034	0.000309757607714703
K00035	7.93178088340565e-06
K00036	0.000338496249445661
K00038	0.000476033625230147
K00039	1.26784222519345e-05
K00040	5.56546635039318e-05
K00041	1.450721178156e-06
K00042	2.61386941681022e-05
K00043	1.32097883128833e-05
K00045	9.40134385919417e-05
K00046	0.000318831465922096
K00048	7.13464316467096e-06
K00050	9.13819109550309e-06
K00052	0.000492080969809804
K00053	0.000440678136078528
K00054	0.000108268310653859
K00055	0.000336544642072808
K00057	0.000441176541548351
K00058	0.00134297334701676
K00059	0.00332950632013139
K00060	2.64272754753786e-05
K00064	3.84693007253274e-05
K00065	0.000169075602666987
K00066	1.90613222982145e-06
K00067	0.000393156957750867
K00068	7.31556140379242e-05
K00073	1.20834771772872e-05
K00074	0.000281685178652023
K00075	0.000458526373126048
K00076	4.83068719570388e-05
K00077	0.000430817268866027
K00082	6.29822354804813e-06
K00086	9.58263984392394e-06
K00087	6.97260800253236e-06
K00088	0.000836167999780437
K00090	0.000307602045891477
K00091	0.000246725930231582
K00094	1.52490578385716e-06
K00096	4.56544427585884e-06
K00097	0.000149812793636195
K00098	9.06005070226291e-05
K00099	0.00033721483652917
K00100	1.43762977714992e-06
K00101	0.000327421091118138
K00102	0.000296162360390131
K00103	5.66536557641358e-05
K00104	0.000379078472140952
K00105	6.78450810061633e-07
K00106	0
K00108	0.000356450974122982
K00109	1.52490578385716e-06
K00111	0.000340273237702773
K00112	6.792762128091e-06
K00113	3.04981156771433e-06
K00114	1.47943329979552e-05
K00116	0.00056981363215298
K00117	1.89615259889755e-05
K00118	0.000186422691469085
K00121	0.000607525913456884
K00122	9.4796803284935e-05
K00123	0.000335357141049945
K00124	6.29452399568987e-05
K00125	0
K00126	6.12211035070843e-06
K00127	1.09169691989545e-05
K00128	0.00186336012662074
K00129	1.93946681571659e-08
K00130	0.0010887359739338
K00131	1.89127949636887e-05
K00132	9.61832013314094e-05
K00133	0.000449251136768327
K00134	0.000869962822771199
K00135	0.00183343777613632
K00137	0.000263252920168925
K00138	0.000689019706656444
K00140	0.000477532692137863
K00141	0.000174983393325872
K00145	0.000443397434880223
K00146	0.000437171138138296
K00147	0.000323645872631064
K00148	2.26932072364134e-05
K00150	0.000189035787841962
K00151	0.000272282628494436
K00152	1.52490578385716e-06
K00153	0.000184954699914895
K00154	0.000186834556613502
K00156	0.000286233693537091
K00158	0.000115706104408191
K00161	0.000285047300018281
K00162	0.000297600731936877
K00163	0.000330109154922406
K00164	0.000440203945257434
K00166	0.000119598160429998
K00167	0.000171821458598712
K00169	5.8472957432972e-08
K00170	1.16945914865944e-07
K00171	0
K00172	0
K00174	0.000117947970691596
K00175	0.000116397196749605
K00176	0
K00177	0
K00179	4.03713661244069e-07
K00180	4.03713661244069e-07
K00183	0
K00184	3.1818964657191e-06
K00185	1.94711080358838e-05
K00186	0
K00187	0
K00193	0
K00194	0
K00196	0
K00197	0
K00198	0
K00200	1.52490578385716e-06
K00201	1.52490578385716e-06
K00202	1.52490578385716e-06
K00205	0
K00208	0.000395734922064776
K00209	1.52490578385716e-06
K00210	9.59651620636451e-05
K00214	0
K00215	0.000439554092202927
K00216	0.000122243356014651
K00217	9.0016170995277e-05
K00218	2.74732058430772e-05
K00219	0.000511215804872153
K00220	0.000224409474303851
K00221	1.84489468779634e-05
K00226	0.000108268310653859
K00228	0.000140291332116384
K00230	1.52490578385716e-06
K00231	0.000350882712769518
K00232	5.36038441964215e-05
K00239	0.000453358762168371
K00240	0.000441250064856411
K00241	0.000439922101422509
K00242	0.000143341143684098
K00243	0.000111327395297286
K00244	0.000372123522604829
K00245	1.32084898004774e-07
K00246	1.32084898004774e-07
K00247	1.32084898004774e-07
K00248	0.000607605443804697
K00249	0.000952894150091521
K00252	0.000570887967513523
K00253	0.000306028854908231
K00254	0.000434598148405391
K00255	1.45250883030918e-05
K00256	4.95594379753578e-06
K00257	1.52490578385716e-06
K00259	0.000315593532416845
K00260	0.000118268464540048
K00261	0.000156874643677272
K00262	0.000323609272684307
K00263	4.40694873299641e-05
K00265	0.000282600989934704
K00266	0.000311329819688845
K00270	0
K00271	8.16384909805868e-06
K00273	3.01714654658421e-05
K00274	0.00015146159487338
K00275	0.000181003131512043
K00276	4.1934909056072e-06
K00278	0.000215334466185023
K00281	0.000374474945285557
K00282	0.000243771624583384
K00283	0.000231949503350401
K00284	0.00034710690771997
K00285	0.000371984311266278
K00286	0.000478428246889286
K00287	0.00045721800040874
K00288	0
K00290	0.000140633769226034
K00293	0
K00294	0.000159314725772473
K00297	0.000326828667481649
K00298	0
K00299	0.000396169069578894
K00301	3.52149927964354e-05
K00302	2.35204640650622e-05
K00303	6.24039147378974e-05
K00304	8.59788381387464e-06
K00305	9.49561901688668e-06
K00311	0.000156238788650288
K00313	3.16963712496992e-05
K00314	0
K00315	2.30984589106552e-06
K00316	1.85392042946968e-06
K00317	9.66250987896919e-05
K00318	0.000128088439172644
K00320	1.54739299913694e-06
K00322	0.000268823836541214
K00324	9.15726104750092e-05
K00325	5.45443782451543e-05
K00329	0.000127288459384466
K00330	0.000154525344775089
K00331	0.000154396710617063
K00332	0.000146390955251813
K00333	3.50728330287147e-05
K00334	0.000154292901688373
K00335	0.000160589277502928
K00336	0.000153217265898312
K00337	0.000153000438991232
K00338	0.00015250027572132
K00339	0.000152490578387241
K00340	0.000152490578387241
K00341	0.000178699065682186
K00342	0.000153000438991232
K00343	0.000291282113271494
K00344	0.000936259947830199
K00346	0.000128092085845527
K00347	0.000128092085845527
K00348	0.000128092085845527
K00349	0.000128101783179605
K00350	0.000128092085845527
K00351	0.000128114573060806
K00354	0.000306874527069219
K00355	4.21422652024157e-05
K00356	0.000127288459384466
K00360	1.01060739215362e-05
K00362	0.000277677764654969
K00363	0.000168072602913864
K00364	0.000215964105464334
K00365	4.92694374625089e-06
K00366	1.02931140410358e-05
K00367	4.34976601295366e-05
K00368	0.000175958537967655
K00370	0.00050615715167267
K00371	0.000424878070113633
K00372	5.85866230751414e-05
K00373	0.000343237157474485
K00374	0.000343419235777035
K00375	0.000497564022355765
K00376	2.68313112286791e-06
K00380	0.000289556697132853
K00381	0.000156015709691669
K00382	0.00177405139307493
K00383	0.000574159862748494
K00384	0.001382108780546
K00385	0
K00387	2.62247748924504e-06
K00389	0.000113388519570925
K00390	0.000154239034064324
K00392	0.000119790318690864
K00394	0
K00395	0
K00400	0.000216505653274805
K00404	0.000142480901521649
K00405	0.000139258962274039
K00406	0.000276055913347113
K00407	0.000142272408838959
K00410	7.62452891928581e-06
K00411	0.000140672558562348
K00412	0.000140291332116384
K00413	0.000140546262418379
K00423	1.52490578385716e-06
K00424	0.000136887747880429
K00425	0.00042733662934239
K00426	0.000434089249369
K00427	1.22092926221013e-05
K00428	0.000208734330292825
K00432	0.000507042368926458
K00433	3.61284412444235e-05
K00435	0.000109799398488191
K00436	1.21408069481497e-05
K00437	7.62452891928581e-07
K00440	0
K00441	1.52490578385716e-06
K00442	0
K00446	2.73981200742936e-05
K00448	5.58698729250385e-05
K00449	8.60300947832407e-05
K00450	5.94397157946652e-05
K00451	1.24430261605472e-05
K00452	2.24872152797784e-08
K00453	1.4545077904076e-05
K00455	3.03041689955716e-06
K00456	6.22326414493058e-07
K00457	0.000126183439642606
K00459	0.000362355413826152
K00462	7.96183714848249e-07
K00464	0
K00466	1.56369512017149e-06
K00467	4.25338827055482e-05
K00469	0
K00471	3.02732435243455e-06
K00472	1.0235969876123e-05
K00476	1.50241856857738e-06
K00477	0
K00479	3.87235364955809e-05
K00480	0.000100660549670351
K00481	7.24336292947101e-05
K00483	8.03659769285632e-06
K00484	0.000126562219491311
K00485	0
K00486	0.000125752299489054
K00491	0.000114364725900397
K00493	2.730162311483e-05
K00494	0
K00496	0.000188438529017044
K00499	1.52490578385716e-06
K00500	3.93639492100069e-05
K00504	1.52490578385716e-06
K00505	3.58352859206433e-06
K00507	0.000137639555953322
K00508	1.14367933789287e-05
K00514	2.54930301995166e-07
K00518	1.52490578385716e-06
K00520	0.000255414781448355
K00523	1.04465743528294e-05
K00524	0
K00525	0.000631202840643155
K00526	0.000683709732226782
K00527	0
K00528	0.000536789313376443
K00529	0.000337393720062568
K00531	0
K00532	0
K00533	0
K00534	1.90613222982145e-06
K00537	0.000405305417209568
K00544	0
K00547	0.000276935257859461
K00548	0.000200034000835584
K00549	0.00064557484599708
K00554	0.000439231290555569
K00555	0
K00556	1.52490578385716e-06
K00557	0.000122002160044177
K00558	0.000417104034252471
K00560	0.000446926262173211
K00561	6.4906703566294e-05
K00563	0.000326886623554077
K00564	0.000208621590891807
K00566	0.000548692920151313
K00567	0.000460330517273701
K00568	0.000213535939614875
K00569	5.26785634423383e-06
K00570	1.4737496211947e-05
K00571	0.000382452130542203
K00573	6.99097857755624e-05
K00574	0.000387875158414011
K00575	3.28820311380957e-05
K00577	0
K00584	2.54930301995166e-07
K00587	0
K00588	9.79839635724923e-05
K00590	5.6340931541945e-07
K00594	1.06743404870001e-05
K00595	0.000143734793126005
K00596	5.71549668433587e-05
K00598	1.09731694140243e-05
K00600	0.000450570218158252
K00602	0.000439253352864063
K00603	0
K00604	0.000474062290350831
K00605	0.000379777573421591
K00606	0.000365079893977494
K00608	0
K00609	0.000444725938502383
K00610	0
K00611	0.000571697840115306
K00612	7.98851305403416e-06
K00613	2.28735867578574e-06
K00615	0.000493266432775573
K00616	0.000434578271748758
K00619	6.88456324263701e-06
K00620	0.000435505545091376
K00622	0
K00624	3.04981156771433e-06
K00625	0.000449657526848698
K00626	0.00134612981641552
K00627	0.000711848345489154
K00631	0.000134191708980955
K00632	0.000895533970525457
K00633	0.000107340351805908
K00634	2.02463336312919e-05
K00635	0.000140291332116384
K00638	8.43837487921675e-05
K00639	0.000296289871891758
K00640	0.000513263800072746
K00641	0.000696028347850637
K00643	5.11294228601987e-05
K00645	0.000284001791421464
K00646	2.91277611551635e-06
K00647	0.000260603048137481
K00648	0.000151519851601788
K00651	7.98080517906253e-06
K00652	0.000477410408632388
K00655	0.000543208732920406
K00656	0.000304720231714935
K00657	5.25526735883996e-05
K00658	0.00072803586870829
K00661	0.00051406261403771
K00662	3.27018348465012e-06
K00663	2.42878111328737e-05
K00666	0.0012613595570836
K00672	1.52490578385716e-06
K00673	7.09250494043571e-06
K00674	0.000575349427483927
K00675	0.00011887168549419
K00677	0.000178851712072768
K00680	0.000104877280175671
K00681	0.000260203031317974
K00684	0.000163863156641032
K00686	3.04981156771433e-06
K00687	2.24439188716032e-06
K00688	0.000302476618078527
K00689	0
K00690	0
K00691	1.3928634801833e-06
K00692	3.78153451039633e-06
K00693	0
K00694	2.63341475818495e-05
K00695	0
K00696	3.21089651700399e-06
K00697	0.000200906337027756
K00698	1.52490578385716e-06
K00700	0.000207086662704932
K00701	0
K00702	0
K00703	4.59875112625507e-05
K00705	0.000173725403566373
K00709	0
